Date,Open,High,Low,Close,Volume
2026-01-02 00:00:00,0.52829,0.52835,0.52764,0.52834,145
2026-01-02 00:15:00,0.52834,0.52837,0.52764,0.52788,92
2026-01-02 00:30:00,0.52787,0.5282,0.52748,0.52771,655
2026-01-02 00:45:00,0.52771,0.52822,0.52755,0.52755,250
2026-01-02 01:00:00,0.52766,0.52884,0.52766,0.52872,227
2026-01-02 01:15:00,0.52872,0.52905,0.52859,0.52893,164
2026-01-02 01:30:00,0.52894,0.52901,0.5288,0.52892,147
2026-01-02 01:45:00,0.52896,0.52915,0.52873,0.52876,138
2026-01-02 02:00:00,0.52878,0.52902,0.52871,0.52892,253
2026-01-02 02:15:00,0.52892,0.52904,0.5287,0.5288,189
2026-01-02 02:30:00,0.5288,0.52911,0.52877,0.5291,226
2026-01-02 02:45:00,0.52911,0.52928,0.52896,0.52908,293
2026-01-02 03:00:00,0.52908,0.52931,0.52902,0.52908,416
2026-01-02 03:15:00,0.52908,0.5293,0.52898,0.52917,306
2026-01-02 03:30:00,0.52918,0.52954,0.52905,0.52943,335
2026-01-02 03:45:00,0.52945,0.52957,0.52916,0.52934,303
2026-01-02 04:00:00,0.52934,0.52958,0.5291,0.52916,312
2026-01-02 04:15:00,0.52915,0.52946,0.52909,0.52935,244
2026-01-02 04:30:00,0.52933,0.52951,0.52911,0.52939,238
2026-01-02 04:45:00,0.52938,0.5296,0.52922,0.52956,242
2026-01-02 05:00:00,0.52945,0.5299,0.52945,0.52985,273
2026-01-02 05:15:00,0.52985,0.53019,0.52979,0.53007,223
2026-01-02 05:30:00,0.53007,0.53023,0.52983,0.52986,228
2026-01-02 05:45:00,0.52985,0.53011,0.5297,0.52996,187
2026-01-02 06:00:00,0.52996,0.53005,0.52986,0.52991,200
2026-01-02 06:15:00,0.52992,0.53028,0.5299,0.53008,228
2026-01-02 06:30:00,0.53009,0.53046,0.53003,0.53036,202
2026-01-02 06:45:00,0.53035,0.53059,0.53022,0.53028,278
2026-01-02 07:00:00,0.53028,0.5305,0.53008,0.53035,252
2026-01-02 07:15:00,0.53034,0.53059,0.53028,0.53048,216
2026-01-02 07:30:00,0.53049,0.53057,0.53029,0.53038,190
2026-01-02 07:45:00,0.53038,0.53059,0.5303,0.53044,221
2026-01-02 08:00:00,0.53043,0.53077,0.53035,0.53058,215
2026-01-02 08:15:00,0.53057,0.53083,0.53052,0.53065,255
2026-01-02 08:30:00,0.5307,0.53095,0.53064,0.53073,192
2026-01-02 08:45:00,0.53072,0.53091,0.53055,0.53061,202
2026-01-02 09:00:00,0.53062,0.53092,0.53048,0.53063,324
2026-01-02 09:15:00,0.53063,0.53093,0.53048,0.53082,308
2026-01-02 09:30:00,0.53082,0.53121,0.53082,0.53113,421
2026-01-02 09:45:00,0.53115,0.53133,0.53094,0.5313,355
2026-01-02 10:00:00,0.53131,0.53189,0.53099,0.53178,552
2026-01-02 10:15:00,0.53178,0.53213,0.53168,0.53208,496
2026-01-02 10:30:00,0.53208,0.53208,0.53122,0.53165,385
2026-01-02 10:45:00,0.53163,0.53201,0.53159,0.53169,397
2026-01-02 11:00:00,0.53167,0.53175,0.53128,0.53167,436
2026-01-02 11:15:00,0.53172,0.53172,0.53099,0.53126,399
2026-01-02 11:30:00,0.53125,0.53144,0.53107,0.53113,335
2026-01-02 11:45:00,0.53126,0.53169,0.53114,0.53166,352
2026-01-02 12:00:00,0.53164,0.53187,0.53148,0.53155,341
2026-01-02 12:15:00,0.53154,0.5317,0.53134,0.53157,364
2026-01-02 12:30:00,0.53156,0.53158,0.53107,0.53115,304
2026-01-02 12:45:00,0.53113,0.53142,0.53099,0.53123,328
2026-01-02 13:00:00,0.53122,0.53137,0.53083,0.53085,317
2026-01-02 13:15:00,0.53082,0.53102,0.53071,0.5308,271
2026-01-02 13:30:00,0.5308,0.53101,0.53063,0.53078,289
2026-01-02 13:45:00,0.53078,0.53096,0.53039,0.53052,317
2026-01-02 14:00:00,0.53053,0.53084,0.53045,0.53057,333
2026-01-02 14:15:00,0.53057,0.53088,0.53057,0.5307,264
2026-01-02 14:30:00,0.53071,0.53073,0.53031,0.53052,328
2026-01-02 14:45:00,0.53053,0.53082,0.53039,0.5306,275
2026-01-02 15:00:00,0.5306,0.53104,0.53055,0.5306,367
2026-01-02 15:15:00,0.5306,0.53082,0.53052,0.53075,398
2026-01-02 15:30:00,0.53064,0.53079,0.53034,0.53059,384
2026-01-02 15:45:00,0.53058,0.5307,0.53024,0.53031,407
2026-01-02 16:00:00,0.53032,0.53072,0.5303,0.53038,360
2026-01-02 16:15:00,0.53038,0.53057,0.53028,0.53045,334
2026-01-02 16:30:00,0.53044,0.53044,0.52983,0.53015,647
2026-01-02 16:45:00,0.53017,0.53045,0.52993,0.53018,600
2026-01-02 17:00:00,0.53016,0.53022,0.52967,0.52988,670
2026-01-02 17:15:00,0.52988,0.52989,0.52917,0.52937,697
2026-01-02 17:30:00,0.52937,0.52959,0.5291,0.52921,688
2026-01-02 17:45:00,0.52923,0.52942,0.52845,0.52861,769
2026-01-02 18:00:00,0.52859,0.52876,0.52827,0.52875,748
2026-01-02 18:15:00,0.52874,0.52912,0.5286,0.52888,557
2026-01-02 18:30:00,0.52891,0.5293,0.52885,0.52922,546
2026-01-02 18:45:00,0.52921,0.52926,0.52886,0.52906,605
2026-01-02 19:00:00,0.52905,0.52971,0.52895,0.5295,504
2026-01-02 19:15:00,0.5295,0.52974,0.52937,0.52964,436
2026-01-02 19:30:00,0.52964,0.52972,0.52931,0.52946,384
2026-01-02 19:45:00,0.52945,0.52961,0.52909,0.52939,442
2026-01-02 20:00:00,0.52938,0.52954,0.52921,0.52923,359
2026-01-02 20:15:00,0.52924,0.52949,0.52919,0.52944,360
2026-01-02 20:30:00,0.52944,0.52952,0.52926,0.52951,375
2026-01-02 20:45:00,0.52951,0.52953,0.52921,0.52935,374
2026-01-02 21:00:00,0.52935,0.52977,0.52925,0.52965,392
2026-01-02 21:15:00,0.52966,0.52984,0.52953,0.52975,397
2026-01-02 21:30:00,0.52974,0.52989,0.5296,0.52975,341
2026-01-02 21:45:00,0.52977,0.52985,0.5296,0.52971,364
2026-01-02 22:00:00,0.52971,0.52992,0.52957,0.52977,325
2026-01-02 22:15:00,0.52977,0.52984,0.52953,0.52981,264
