Date,Open,High,Low,Close,Volume
2023-12-11 21:15:00,157.349,157.355,157.267,157.27,587
2023-12-11 21:30:00,157.272,157.304,157.243,157.252,472
2023-12-11 21:45:00,157.251,157.332,157.251,157.276,668
2023-12-11 22:00:00,157.277,157.379,157.277,157.351,356
2023-12-11 22:15:00,157.351,157.403,157.343,157.374,477
2023-12-11 22:30:00,157.37,157.396,157.346,157.386,448
2023-12-11 22:45:00,157.385,157.389,157.348,157.387,544
2023-12-11 23:00:00,157.386,157.386,157.319,157.345,356
2023-12-11 23:15:00,157.344,157.353,157.28,157.293,329
2023-12-11 23:30:00,157.292,157.336,157.289,157.336,246
2023-12-11 23:45:00,157.336,157.354,157.324,157.342,308
2023-12-12 00:00:00,157.28,157.308,156.974,157.206,137
2023-12-12 00:15:00,157.207,157.31,157.137,157.281,147
2023-12-12 00:30:00,157.284,157.32,157.242,157.289,123
2023-12-12 00:45:00,157.283,157.317,157.26,157.291,127
2023-12-12 01:00:00,157.291,157.33,157.259,157.317,237
2023-12-12 01:15:00,157.317,157.333,157.28,157.312,191
2023-12-12 01:30:00,157.305,157.33,157.295,157.31,139
2023-12-12 01:45:00,157.31,157.31,157.221,157.221,203
2023-12-12 02:00:00,157.221,157.292,157.071,157.115,545
2023-12-12 02:15:00,157.115,157.137,156.952,157.092,709
2023-12-12 02:30:00,157.098,157.117,156.875,156.965,753
2023-12-12 02:45:00,156.968,157.012,156.879,156.944,670
2023-12-12 03:00:00,156.944,156.987,156.794,156.82,875
2023-12-12 03:15:00,156.818,156.823,156.705,156.756,907
2023-12-12 03:30:00,156.756,156.889,156.738,156.852,708
2023-12-12 03:45:00,156.852,156.98,156.832,156.879,689
2023-12-12 04:00:00,156.879,156.926,156.831,156.842,633
2023-12-12 04:15:00,156.841,156.944,156.811,156.916,558
2023-12-12 04:30:00,156.912,156.998,156.912,156.966,510
2023-12-12 04:45:00,156.966,156.981,156.855,156.923,538
2023-12-12 05:00:00,156.923,156.93,156.836,156.899,505
2023-12-12 05:15:00,156.9,156.905,156.82,156.824,480
2023-12-12 05:30:00,156.823,156.854,156.811,156.842,509
2023-12-12 05:45:00,156.844,156.882,156.747,156.781,514
2023-12-12 06:00:00,156.778,156.821,156.743,156.76,447
2023-12-12 06:15:00,156.761,156.804,156.748,156.79,348
2023-12-12 06:30:00,156.79,156.839,156.775,156.814,387
2023-12-12 06:45:00,156.813,156.813,156.658,156.67,328
2023-12-12 07:00:00,156.673,156.696,156.573,156.608,380
2023-12-12 07:15:00,156.608,156.666,156.543,156.664,454
2023-12-12 07:30:00,156.664,156.721,156.655,156.686,357
2023-12-12 07:45:00,156.687,156.737,156.497,156.551,453
2023-12-12 08:00:00,156.552,156.641,156.534,156.623,490
2023-12-12 08:15:00,156.623,156.668,156.577,156.6,423
2023-12-12 08:30:00,156.601,156.686,156.59,156.656,446
2023-12-12 08:45:00,156.657,156.713,156.646,156.708,411
2023-12-12 09:00:00,156.715,156.744,156.563,156.623,978
2023-12-12 09:15:00,156.62,156.705,156.612,156.691,493
2023-12-12 09:30:00,156.691,156.769,156.596,156.721,565
2023-12-12 09:45:00,156.719,156.785,156.667,156.752,766
2023-12-12 10:00:00,156.752,156.926,156.728,156.92,1063
2023-12-12 10:15:00,156.917,156.981,156.865,156.961,897
2023-12-12 10:30:00,156.963,157.128,156.945,156.975,830
2023-12-12 10:45:00,156.975,156.992,156.845,156.992,816
2023-12-12 11:00:00,156.99,157.0,156.895,156.939,804
2023-12-12 11:15:00,156.937,157.06,156.891,156.957,855
2023-12-12 11:30:00,156.951,156.956,156.74,156.833,746
2023-12-12 11:45:00,156.834,157.036,156.816,156.942,805
2023-12-12 12:00:00,156.946,157.041,156.879,157.017,788
2023-12-12 12:15:00,157.017,157.062,157.0,157.039,705
2023-12-12 12:30:00,157.04,157.05,156.963,156.991,597
2023-12-12 12:45:00,156.99,156.998,156.922,156.927,557
2023-12-12 13:00:00,156.925,156.935,156.791,156.803,472
2023-12-12 13:15:00,156.803,156.89,156.792,156.827,489
2023-12-12 13:30:00,156.826,156.826,156.638,156.727,633
2023-12-12 13:45:00,156.728,156.778,156.673,156.736,630
