Date,Open,High,Low,Close,Volume
2020-01-02 00:00:00,1.27986,1.28262,1.27885,1.28016,681
2020-01-02 01:00:00,1.28016,1.28244,1.27999,1.28229,956
2020-01-02 02:00:00,1.28234,1.2843,1.28214,1.28366,1282
2020-01-02 03:00:00,1.28366,1.28409,1.28291,1.2831000000000001,1546
2020-01-02 04:00:00,1.2831299999999999,1.28348,1.28211,1.2824200000000001,1111
2020-01-02 05:00:00,1.28246,1.28253,1.2791000000000001,1.27976,1638
2020-01-02 06:00:00,1.27976,1.28124,1.27918,1.2809599999999999,1588
2020-01-02 07:00:00,1.2809599999999999,1.28213,1.28067,1.28196,1623
2020-01-02 08:00:00,1.282,1.28317,1.28155,1.28262,1510
2020-01-02 09:00:00,1.28275,1.28385,1.28187,1.28225,2580
2020-01-02 10:00:00,1.28228,1.28274,1.28101,1.28106,3158
2020-01-02 11:00:00,1.28103,1.2817,1.27993,1.28118,2399
2020-01-02 12:00:00,1.28118,1.2816100000000001,1.28015,1.28133,2476
2020-01-02 13:00:00,1.28132,1.2818,1.28,1.2816,2819
2020-01-02 14:00:00,1.28156,1.28304,1.28063,1.2814999999999999,2620
2020-01-02 15:00:00,1.28148,1.28148,1.27804,1.27851,3228
2020-01-02 16:00:00,1.27851,1.27873,1.27568,1.2769599999999999,3487
2020-01-02 17:00:00,1.2769599999999999,1.27927,1.2766199999999999,1.27816,4463
2020-01-02 18:00:00,1.27823,1.27853,1.27489,1.27618,3923
2020-01-02 19:00:00,1.27617,1.2778800000000001,1.2757,1.27772,3319
2020-01-02 20:00:00,1.27771,1.27806,1.2769,1.2775400000000001,2683
2020-01-02 21:00:00,1.2775400000000001,1.27796,1.27647,1.27651,2428
2020-01-02 22:00:00,1.2765,1.27715,1.27585,1.27633,2192
2020-01-02 23:00:00,1.27633,1.27663,1.27557,1.27573,945
2020-01-03 00:00:00,1.27557,1.2760799999999999,1.27437,1.27564,504
