Date,Open,High,Low,Close,Volume
2023-04-03 22:30:00,1.2413,1.24233,1.2411699999999999,1.24221,1299
2023-04-03 23:00:00,1.24221,1.24231,1.24173,1.24188,821
2023-04-03 23:30:00,1.24188,1.24203,1.24155,1.24172,637
2023-04-04 00:00:00,1.24165,1.24165,1.24003,1.24053,65
2023-04-04 00:30:00,1.24053,1.24187,1.24053,1.24166,378
2023-04-04 01:00:00,1.24169,1.24201,1.24161,1.24198,1415
2023-04-04 01:30:00,1.24198,1.24208,1.2415,1.24155,945
2023-04-04 02:00:00,1.24155,1.2424,1.24155,1.2424,910
2023-04-04 02:30:00,1.24235,1.2425,1.24199,1.24199,870
2023-04-04 03:00:00,1.242,1.24227,1.24153,1.24218,2628
2023-04-04 03:30:00,1.24219,1.24223,1.24049,1.2410700000000001,2596
2023-04-04 04:00:00,1.2410700000000001,1.24125,1.24047,1.24068,3080
2023-04-04 04:30:00,1.24067,1.24098,1.23986,1.2403,2721
2023-04-04 05:00:00,1.24029,1.24073,1.23998,1.2404,2472
2023-04-04 05:30:00,1.24039,1.24075,1.23997,1.24031,1803
2023-04-04 06:00:00,1.24031,1.24041,1.24,1.2401,1831
2023-04-04 06:30:00,1.24009,1.2406,1.24008,1.24042,1979
2023-04-04 07:00:00,1.24044,1.24103,1.24035,1.2407,1716
2023-04-04 07:30:00,1.2407,1.24146,1.24018,1.24103,2391
2023-04-04 08:00:00,1.24102,1.24114,1.24049,1.24062,1644
2023-04-04 08:30:00,1.24063,1.24073,1.2395,1.24013,1966
2023-04-04 09:00:00,1.2401200000000001,1.24122,1.23999,1.24119,3130
2023-04-04 09:30:00,1.2412,1.24279,1.24076,1.24244,3313
2023-04-04 10:00:00,1.24244,1.24463,1.24227,1.24423,3789
2023-04-04 10:30:00,1.24421,1.24746,1.24331,1.24695,5088
2023-04-04 11:00:00,1.24697,1.2481200000000001,1.24619,1.24651,3809
2023-04-04 11:30:00,1.2465,1.24756,1.24619,1.2475100000000001,3390
2023-04-04 12:00:00,1.2475100000000001,1.25105,1.2472,1.25001,4350
2023-04-04 12:30:00,1.25001,1.25213,1.24975,1.25118,4367
2023-04-04 13:00:00,1.2511700000000001,1.2513,1.24951,1.25101,3224
2023-04-04 13:30:00,1.25101,1.2513,1.24958,1.2504,2250
2023-04-04 14:00:00,1.2504,1.25057,1.24845,1.24917,2314
2023-04-04 14:30:00,1.24916,1.2497099999999999,1.248,1.24808,1916
2023-04-04 15:00:00,1.24809,1.2488,1.2477,1.2481,2104
2023-04-04 15:30:00,1.2481,1.24832,1.24658,1.2471,2812
2023-04-04 16:00:00,1.24711,1.24819,1.24706,1.24782,2921
2023-04-04 16:30:00,1.2478,1.24924,1.2476099999999999,1.24803,3272
2023-04-04 17:00:00,1.24805,1.25173,1.24804,1.25077,7868
2023-04-04 17:30:00,1.25078,1.25253,1.25017,1.25148,5128
2023-04-04 18:00:00,1.25148,1.25153,1.24928,1.24928,4310
2023-04-04 18:30:00,1.24928,1.25055,1.24868,1.2498,3921
2023-04-04 19:00:00,1.2498,1.25019,1.2487,1.24926,3168
2023-04-04 19:30:00,1.24926,1.24983,1.24884,1.24942,1569
2023-04-04 20:00:00,1.24942,1.24989,1.24903,1.24947,1841
2023-04-04 20:30:00,1.24947,1.24962,1.24889,1.2492,1147
2023-04-04 21:00:00,1.24918,1.24985,1.24909,1.24952,909
2023-04-04 21:30:00,1.24952,1.2499,1.24936,1.24984,1030
2023-04-04 22:00:00,1.24984,1.2499,1.24928,1.2494,1785
2023-04-04 22:30:00,1.24941,1.2499,1.24941,1.24986,1280
2023-04-04 23:00:00,1.24985,1.25006,1.24972,1.24998,304
2023-04-04 23:30:00,1.24998,1.2502,1.24996,1.2501,208
2023-04-05 00:00:00,1.24981,1.25026,1.24981,1.25019,85
2023-04-05 00:30:00,1.25009,1.25027,1.24981,1.2499,73
2023-04-05 01:00:00,1.2499,1.25015,1.24977,1.25006,653
2023-04-05 01:30:00,1.2501,1.2508,1.2500499999999999,1.2501,694
2023-04-05 02:00:00,1.25012,1.25053,1.2501,1.2505,547
2023-04-05 02:30:00,1.2505,1.25067,1.24954,1.24987,653
2023-04-05 03:00:00,1.24984,1.25104,1.24973,1.25086,2436
2023-04-05 03:30:00,1.25084,1.25101,1.24831,1.24854,1734
2023-04-05 04:00:00,1.24854,1.24961,1.24851,1.24921,1401
2023-04-05 04:30:00,1.24921,1.24946,1.2487,1.24878,1007
2023-04-05 05:00:00,1.24878,1.25055,1.24878,1.24956,3337
2023-04-05 05:30:00,1.24957,1.25015,1.24956,1.24978,2551
2023-04-05 06:00:00,1.24979,1.24994,1.24947,1.24977,2569
2023-04-05 06:30:00,1.24978,1.24978,1.24866,1.24903,2204
2023-04-05 07:00:00,1.24906,1.24906,1.24838,1.24859,1753
2023-04-05 07:30:00,1.24859,1.24887,1.24842,1.2484899999999999,1650
2023-04-05 08:00:00,1.2484899999999999,1.24864,1.24808,1.2481,1644
2023-04-05 08:30:00,1.2481,1.24953,1.24786,1.24922,3148
2023-04-05 09:00:00,1.24923,1.24933,1.24819,1.2484899999999999,3507
2023-04-05 09:30:00,1.2484899999999999,1.24889,1.24794,1.2484,2901
