Date,Open,High,Low,Close,Volume
2023-04-03 22:00:00,0.99487,0.99524,0.99469,0.99519,1053
2023-04-03 22:30:00,0.99519,0.99531,0.99493,0.99521,558
2023-04-03 23:00:00,0.99522,0.99552,0.99495,0.99549,736
2023-04-03 23:30:00,0.99549,0.99557,0.99486,0.99499,557
2023-04-04 00:00:00,0.99471,0.99518,0.99403,0.99503,110
2023-04-04 00:30:00,0.99503,0.99522,0.99458,0.99493,339
2023-04-04 01:00:00,0.9949,0.9952,0.99479,0.99514,4363
2023-04-04 01:30:00,0.99515,0.99519,0.99483,0.99509,1158
2023-04-04 02:00:00,0.99509,0.99538,0.99505,0.99526,913
2023-04-04 02:30:00,0.99525,0.99572,0.99524,0.99555,893
2023-04-04 03:00:00,0.99555,0.99568,0.99523,0.99536,1842
2023-04-04 03:30:00,0.99536,0.99546,0.99494,0.99512,1452
2023-04-04 04:00:00,0.99511,0.99541,0.99503,0.99522,1350
2023-04-04 04:30:00,0.99522,0.99524,0.99483,0.99514,1024
2023-04-04 05:00:00,0.99513,0.99522,0.99455,0.99484,1718
2023-04-04 05:30:00,0.99485,0.99496,0.99452,0.99462,851
2023-04-04 06:00:00,0.99462,0.99494,0.99456,0.99492,580
2023-04-04 06:30:00,0.99495,0.99513,0.99485,0.99495,950
2023-04-04 07:00:00,0.99495,0.99522,0.99494,0.9951,1514
2023-04-04 07:30:00,0.99509,0.99515,0.99478,0.99483,1097
2023-04-04 08:00:00,0.99483,0.99512,0.99464,0.9951,606
2023-04-04 08:30:00,0.99511,0.99532,0.99486,0.99501,1564
2023-04-04 09:00:00,0.99501,0.99544,0.99469,0.99515,1739
2023-04-04 09:30:00,0.99514,0.99536,0.99467,0.99524,2312
2023-04-04 10:00:00,0.99524,0.99529,0.99375,0.99457,3148
2023-04-04 10:30:00,0.99458,0.99571,0.99425,0.99536,2920
2023-04-04 11:00:00,0.99535,0.99626,0.99508,0.99562,2227
2023-04-04 11:30:00,0.99561,0.99616,0.99528,0.99537,1678
2023-04-04 12:00:00,0.99537,0.99685,0.99523,0.99652,2404
2023-04-04 12:30:00,0.99653,0.9968,0.99604,0.99642,1808
2023-04-04 13:00:00,0.99642,0.99708,0.99601,0.99628,1815
2023-04-04 13:30:00,0.99627,0.99667,0.99571,0.99609,1588
2023-04-04 14:00:00,0.99609,0.99679,0.99579,0.99597,1424
2023-04-04 14:30:00,0.99597,0.99661,0.99544,0.99557,1518
2023-04-04 15:00:00,0.99557,0.99578,0.99506,0.99548,1651
2023-04-04 15:30:00,0.99548,0.99605,0.99479,0.99481,2276
2023-04-04 16:00:00,0.99481,0.99484,0.99414,0.99439,1592
2023-04-04 16:30:00,0.99444,0.99534,0.99406,0.9945,2432
2023-04-04 17:00:00,0.99449,0.99544,0.99359,0.99489,5168
2023-04-04 17:30:00,0.99493,0.99591,0.99481,0.99538,3675
2023-04-04 18:00:00,0.99537,0.99553,0.99419,0.99438,3113
2023-04-04 18:30:00,0.99438,0.99445,0.99317,0.99329,1854
2023-04-04 19:00:00,0.99329,0.99341,0.9913,0.99181,1230
2023-04-04 19:30:00,0.99181,0.99224,0.9917,0.99202,1134
2023-04-04 20:00:00,0.99204,0.99223,0.99176,0.99202,1563
