Date,Open,High,Low,Close,Volume
2023-04-03 22:30:00,1.34205,1.3422,1.34164,1.34207,1236
2023-04-03 23:00:00,1.34207,1.34269,1.34185,1.34249,657
2023-04-03 23:30:00,1.34247,1.3439,1.34243,1.3437999999999999,702
2023-04-04 00:00:00,1.34331,1.34331,1.34137,1.34263,274
2023-04-04 00:30:00,1.34254,1.34301,1.34237,1.34279,420
2023-04-04 01:00:00,1.34279,1.34348,1.34268,1.34297,856
2023-04-04 01:30:00,1.34297,1.34338,1.3428,1.34325,343
2023-04-04 02:00:00,1.3431899999999999,1.34336,1.34292,1.34317,493
2023-04-04 02:30:00,1.34317,1.34371,1.34286,1.34371,526
2023-04-04 03:00:00,1.34371,1.34378,1.34271,1.34273,1265
2023-04-04 03:30:00,1.34272,1.34348,1.34272,1.34324,1013
2023-04-04 04:00:00,1.34322,1.34366,1.34302,1.34349,1328
2023-04-04 04:30:00,1.34349,1.34401,1.34325,1.34388,1539
2023-04-04 05:00:00,1.34388,1.3444,1.34367,1.34367,1187
2023-04-04 05:30:00,1.34367,1.34393,1.34354,1.34354,816
2023-04-04 06:00:00,1.34355,1.34391,1.34354,1.34388,559
2023-04-04 06:30:00,1.34389,1.34392,1.34355,1.34366,516
2023-04-04 07:00:00,1.34368,1.34382,1.3426,1.34291,924
2023-04-04 07:30:00,1.34294,1.34378,1.34263,1.3434300000000001,1908
2023-04-04 08:00:00,1.34345,1.3437299999999999,1.34306,1.3431,960
2023-04-04 08:30:00,1.3430900000000001,1.34402,1.34307,1.3434599999999999,1295
2023-04-04 09:00:00,1.34345,1.34425,1.34301,1.34311,1985
2023-04-04 09:30:00,1.34311,1.34356,1.3421699999999999,1.34226,2140
2023-04-04 10:00:00,1.34226,1.3433899999999999,1.34182,1.34329,2914
2023-04-04 10:30:00,1.34329,1.34366,1.34201,1.34245,2631
2023-04-04 11:00:00,1.34247,1.34291,1.34152,1.34209,2202
2023-04-04 11:30:00,1.3421,1.34287,1.34161,1.34242,2068
2023-04-04 12:00:00,1.34241,1.3427,1.3413599999999999,1.34151,2415
2023-04-04 12:30:00,1.34151,1.34183,1.34106,1.34168,2253
2023-04-04 13:00:00,1.34169,1.34237,1.34167,1.34192,1757
2023-04-04 13:30:00,1.34192,1.34234,1.34119,1.34128,1725
2023-04-04 14:00:00,1.34128,1.34389,1.34127,1.34375,1871
2023-04-04 14:30:00,1.34375,1.3441100000000001,1.34304,1.3434300000000001,1744
2023-04-04 15:00:00,1.3434300000000001,1.34365,1.34266,1.34332,2117
2023-04-04 15:30:00,1.34332,1.34561,1.34304,1.3451,2011
2023-04-04 16:00:00,1.3451,1.3453300000000001,1.34297,1.34331,2248
2023-04-04 16:30:00,1.34331,1.34391,1.34264,1.34301,2978
2023-04-04 17:00:00,1.34301,1.3439,1.34059,1.34295,6736
2023-04-04 17:30:00,1.34294,1.34474,1.3428,1.34333,4381
2023-04-04 18:00:00,1.34334,1.34575,1.34328,1.34513,3594
2023-04-04 18:30:00,1.34515,1.346,1.34479,1.34535,2699
2023-04-04 19:00:00,1.34535,1.3467500000000001,1.34532,1.3462,2521
2023-04-04 19:30:00,1.3462100000000001,1.3464800000000001,1.34538,1.34555,1867
2023-04-04 20:00:00,1.34555,1.34583,1.34452,1.3455,1736
2023-04-04 20:30:00,1.3455,1.34551,1.34473,1.34528,1718
2023-04-04 21:00:00,1.3453,1.34576,1.34477,1.34575,1333
2023-04-04 21:30:00,1.34574,1.34585,1.34501,1.34565,1267
2023-04-04 22:00:00,1.34562,1.34599,1.34493,1.34511,1225
2023-04-04 22:30:00,1.34511,1.34516,1.34466,1.34486,908
2023-04-04 23:00:00,1.34485,1.3449499999999999,1.34452,1.34457,510
2023-04-04 23:30:00,1.34458,1.34498,1.34439,1.34449,256
2023-04-05 00:00:00,1.34423,1.34454,1.34317,1.34419,110
2023-04-05 00:30:00,1.34425,1.34456,1.3441100000000001,1.3441100000000001,123
2023-04-05 01:00:00,1.3441100000000001,1.34476,1.34408,1.34447,519
2023-04-05 01:30:00,1.34446,1.34448,1.34368,1.34421,580
2023-04-05 02:00:00,1.34417,1.34426,1.34385,1.34388,469
2023-04-05 02:30:00,1.34388,1.34409,1.34376,1.34395,400
2023-04-05 03:00:00,1.34398,1.34402,1.34261,1.34299,1245
2023-04-05 03:30:00,1.343,1.34381,1.3429,1.3437000000000001,724
2023-04-05 04:00:00,1.34369,1.34372,1.34318,1.34338,560
2023-04-05 04:30:00,1.34341,1.34395,1.3434,1.34389,565
2023-04-05 05:00:00,1.34388,1.34388,1.34259,1.34334,2150
2023-04-05 05:30:00,1.34336,1.34359,1.34289,1.34358,1258
2023-04-05 06:00:00,1.34358,1.34405,1.34354,1.34392,1006
2023-04-05 06:30:00,1.34393,1.34453,1.34393,1.34437,731
2023-04-05 07:00:00,1.3443800000000001,1.34496,1.34437,1.34491,689
2023-04-05 07:30:00,1.34491,1.34503,1.34469,1.3447200000000001,797
2023-04-05 08:00:00,1.3447200000000001,1.34482,1.34444,1.34463,541
2023-04-05 08:30:00,1.34463,1.34494,1.3445,1.34462,882
2023-04-05 09:00:00,1.34462,1.3456299999999999,1.34456,1.34498,1656
2023-04-05 09:30:00,1.34498,1.34566,1.34467,1.34566,1417
2023-04-05 10:00:00,1.34565,1.34605,1.34464,1.34589,2362
2023-04-05 10:30:00,1.3458700000000001,1.34684,1.34509,1.3462399999999999,2222
2023-04-05 11:00:00,1.3462399999999999,1.34724,1.34605,1.3469,2242
2023-04-05 11:30:00,1.3469,1.34765,1.34689,1.34718,2199
2023-04-05 12:00:00,1.34718,1.34792,1.34644,1.34786,2598
2023-04-05 12:30:00,1.34787,1.34828,1.34757,1.34764,1901
2023-04-05 13:00:00,1.34767,1.34792,1.3471899999999999,1.34738,1633
2023-04-05 13:30:00,1.34738,1.34793,1.3467500000000001,1.34676,1228
2023-04-05 14:00:00,1.34681,1.34776,1.34615,1.3462,1921
2023-04-05 14:30:00,1.3462,1.34686,1.34601,1.34604,1572
2023-04-05 15:00:00,1.34604,1.34613,1.34453,1.34469,3016
2023-04-05 15:30:00,1.3447,1.34528,1.3445,1.3449,2283
2023-04-05 16:00:00,1.34484,1.34487,1.34402,1.34463,2171
2023-04-05 16:30:00,1.34463,1.34486,1.34359,1.3441,3234
2023-04-05 17:00:00,1.34376,1.34627,1.34275,1.34545,5293
2023-04-05 17:30:00,1.34545,1.34776,1.3446799999999999,1.34693,4498
2023-04-05 18:00:00,1.34692,1.34717,1.34602,1.34653,2830
2023-04-05 18:30:00,1.34653,1.3468499999999999,1.34461,1.34531,1563
2023-04-05 19:00:00,1.34531,1.34666,1.3451,1.3465500000000001,1042
2023-04-05 19:30:00,1.34653,1.34812,1.34639,1.34751,1622
2023-04-05 20:00:00,1.34751,1.34798,1.34615,1.34646,1399
2023-04-05 20:30:00,1.34646,1.3465799999999999,1.34591,1.34609,1045
2023-04-05 21:00:00,1.34602,1.34608,1.3452600000000001,1.34573,1103
2023-04-05 21:30:00,1.34574,1.34604,1.34539,1.34568,869
2023-04-05 22:00:00,1.34571,1.34627,1.34562,1.34619,815
2023-04-05 22:30:00,1.3462,1.34636,1.34583,1.34636,961
2023-04-05 23:00:00,1.34636,1.34636,1.34552,1.34574,528
2023-04-05 23:30:00,1.34573,1.34582,1.34557,1.34566,239
2023-04-06 00:00:00,1.3455599999999999,1.3461,1.34455,1.34543,73
2023-04-06 00:30:00,1.34543,1.34577,1.3450199999999999,1.34558,318
2023-04-06 01:00:00,1.34558,1.34579,1.3451,1.3453,678
2023-04-06 01:30:00,1.3453,1.34536,1.34482,1.34511,206
2023-04-06 02:00:00,1.3451,1.34527,1.34469,1.3450199999999999,345
2023-04-06 02:30:00,1.3450199999999999,1.34548,1.345,1.34546,442
2023-04-06 03:00:00,1.34546,1.34595,1.34527,1.3458999999999999,809
2023-04-06 03:30:00,1.34591,1.34667,1.34584,1.34657,632
2023-04-06 04:00:00,1.34657,1.34788,1.34656,1.34765,1345
2023-04-06 04:30:00,1.34766,1.34812,1.34725,1.34765,1188
2023-04-06 05:00:00,1.34765,1.3480400000000001,1.3474599999999999,1.34787,1060
2023-04-06 05:30:00,1.34786,1.34856,1.34779,1.34822,1020
2023-04-06 06:00:00,1.34822,1.34836,1.34782,1.34826,998
2023-04-06 06:30:00,1.34827,1.3486799999999999,1.34823,1.34857,915
2023-04-06 07:00:00,1.34856,1.34894,1.34848,1.34848,755
2023-04-06 07:30:00,1.34848,1.34869,1.34835,1.34867,503
2023-04-06 08:00:00,1.34867,1.34889,1.34854,1.34869,1003
2023-04-06 08:30:00,1.34869,1.34888,1.34823,1.34828,1067
2023-04-06 09:00:00,1.34828,1.34843,1.34766,1.34774,1153
2023-04-06 09:30:00,1.34774,1.3479,1.34676,1.34703,2002
2023-04-06 10:00:00,1.34703,1.3472,1.3462399999999999,1.34657,2554
2023-04-06 10:30:00,1.34656,1.34673,1.34583,1.34666,2045
2023-04-06 11:00:00,1.34666,1.34806,1.34649,1.34778,1882
2023-04-06 11:30:00,1.3477700000000001,1.34853,1.3477700000000001,1.34794,2018
2023-04-06 12:00:00,1.34795,1.34837,1.34748,1.34837,1858
2023-04-06 12:30:00,1.34836,1.34862,1.34754,1.34754,1342
2023-04-06 13:00:00,1.34754,1.34785,1.34699,1.34747,1350
2023-04-06 13:30:00,1.34747,1.3476,1.3471199999999999,1.34717,1177
2023-04-06 14:00:00,1.34717,1.34741,1.34665,1.34713,1467
2023-04-06 14:30:00,1.34713,1.34741,1.34598,1.34628,1393
2023-04-06 15:00:00,1.34629,1.3489200000000001,1.34595,1.34848,1852
2023-04-06 15:30:00,1.34847,1.34857,1.34585,1.34789,4493
2023-04-06 16:00:00,1.3479,1.34936,1.3479,1.34891,2734
2023-04-06 16:30:00,1.34891,1.35059,1.34886,1.35006,3533
2023-04-06 17:00:00,1.35005,1.3501,1.34663,1.3479700000000001,3648
2023-04-06 17:30:00,1.34796,1.3483399999999999,1.34686,1.34742,3133
2023-04-06 18:00:00,1.34742,1.34864,1.34673,1.34836,2155
2023-04-06 18:30:00,1.34835,1.34871,1.34733,1.3473600000000001,1848
2023-04-06 19:00:00,1.34733,1.3477000000000001,1.34663,1.34706,1823
2023-04-06 19:30:00,1.34706,1.34755,1.34631,1.34754,1169
2023-04-06 20:00:00,1.34755,1.34782,1.34728,1.34769,1084
2023-04-06 20:30:00,1.34769,1.34771,1.3467,1.34691,1184
2023-04-06 21:00:00,1.34689,1.34721,1.3467,1.3471199999999999,1055
2023-04-06 21:30:00,1.34713,1.34751,1.3468499999999999,1.3471,1005
2023-04-06 22:00:00,1.34711,1.34855,1.34711,1.3483399999999999,689
2023-04-06 22:30:00,1.34833,1.34878,1.34824,1.34845,764
2023-04-06 23:00:00,1.34845,1.34911,1.34844,1.34911,402
