Date,Open,High,Low,Close,Volume
2025-01-16 10:00:00,97.1,97.135,96.871,96.937,2670
2025-01-16 10:30:00,96.937,97.047,96.904,96.94,2496
2025-01-16 11:00:00,96.938,96.947,96.841,96.864,2401
2025-01-16 11:30:00,96.864,96.878,96.683,96.726,2248
2025-01-16 12:00:00,96.726,96.789,96.65,96.761,2209
2025-01-16 12:30:00,96.761,96.788,96.687,96.699,1528
2025-01-16 13:00:00,96.696,96.786,96.659,96.731,1620
2025-01-16 13:30:00,96.731,96.838,96.724,96.772,1876
2025-01-16 14:00:00,96.772,96.833,96.768,96.8,2205
2025-01-16 14:30:00,96.798,96.825,96.718,96.776,2503
2025-01-16 15:00:00,96.774,96.831,96.732,96.764,2442
2025-01-16 15:30:00,96.759,96.853,96.719,96.76,4649
2025-01-16 16:00:00,96.763,96.894,96.756,96.793,3525
2025-01-16 16:30:00,96.793,96.923,96.699,96.895,3877
2025-01-16 17:00:00,96.891,96.929,96.745,96.791,5088
2025-01-16 17:30:00,96.791,96.793,96.622,96.665,4005
2025-01-16 18:00:00,96.667,96.719,96.573,96.577,4413
2025-01-16 18:30:00,96.578,96.695,96.499,96.672,3769
2025-01-16 19:00:00,96.672,96.762,96.617,96.716,3404
2025-01-16 19:30:00,96.716,96.733,96.508,96.526,2707
2025-01-16 20:00:00,96.526,96.568,96.454,96.531,2026
2025-01-16 20:30:00,96.531,96.544,96.472,96.518,2115
2025-01-16 21:00:00,96.518,96.535,96.411,96.432,2152
2025-01-16 21:30:00,96.432,96.481,96.41,96.464,1781
2025-01-16 22:00:00,96.464,96.469,96.391,96.443,1620
2025-01-16 22:30:00,96.441,96.468,96.351,96.364,1514
2025-01-16 23:00:00,96.363,96.372,96.337,96.361,1000
2025-01-16 23:30:00,96.359,96.376,96.274,96.302,829
2025-01-17 00:00:00,96.295,96.353,96.288,96.353,308
2025-01-17 00:30:00,96.354,96.39,96.347,96.351,340
2025-01-17 01:00:00,96.35,96.396,96.346,96.373,802
2025-01-17 01:30:00,96.373,96.495,96.358,96.471,947
2025-01-17 02:00:00,96.471,96.546,96.349,96.36,1766
2025-01-17 02:30:00,96.36,96.421,96.247,96.372,2710
2025-01-17 03:00:00,96.372,96.472,96.342,96.384,2100
2025-01-17 03:30:00,96.381,96.445,96.353,96.409,2066
2025-01-17 04:00:00,96.409,96.595,96.391,96.53,2375
2025-01-17 04:30:00,96.53,96.576,96.479,96.549,1569
2025-01-17 05:00:00,96.549,96.587,96.453,96.48,1448
2025-01-17 05:30:00,96.48,96.582,96.479,96.574,1403
2025-01-17 06:00:00,96.574,96.594,96.439,96.445,1320
2025-01-17 06:30:00,96.445,96.445,96.291,96.312,1352
2025-01-17 07:00:00,96.312,96.411,96.312,96.411,1285
2025-01-17 07:30:00,96.412,96.531,96.405,96.482,1881
2025-01-17 08:00:00,96.481,96.501,96.419,96.457,1664
2025-01-17 08:30:00,96.458,96.567,96.458,96.554,1574
2025-01-17 09:00:00,96.555,96.56,96.454,96.551,2448
2025-01-17 09:30:00,96.551,96.63,96.539,96.596,2302
2025-01-17 10:00:00,96.598,96.653,96.498,96.604,2326
2025-01-17 10:30:00,96.604,96.695,96.592,96.674,2079
2025-01-17 11:00:00,96.675,96.717,96.554,96.682,2738
2025-01-17 11:30:00,96.682,96.696,96.564,96.595,2028
2025-01-17 12:00:00,96.596,96.628,96.533,96.6,1846
2025-01-17 12:30:00,96.6,96.64,96.567,96.608,1624
2025-01-17 13:00:00,96.607,96.625,96.489,96.526,1713
2025-01-17 13:30:00,96.526,96.541,96.452,96.487,1676
2025-01-17 14:00:00,96.487,96.504,96.373,96.374,1866
2025-01-17 14:30:00,96.374,96.376,96.283,96.32,2379
2025-01-17 15:00:00,96.32,96.324,96.141,96.141,2615
2025-01-17 15:30:00,96.141,96.258,96.129,96.17,3051
2025-01-17 16:00:00,96.17,96.256,96.057,96.25,3376
2025-01-17 16:30:00,96.248,96.871,96.241,96.835,5073
2025-01-17 17:00:00,96.838,97.08,96.804,96.964,4872
2025-01-17 17:30:00,96.964,97.105,96.933,97.071,3819
2025-01-17 18:00:00,97.067,97.159,96.996,97.123,3344
2025-01-17 18:30:00,97.123,97.15,97.004,97.028,2780
