Date,Open,High,Low,Close,Volume
2014-01-02,99.044,99.133,98.056,98.167,45744
2014-01-03,98.168,98.603,97.684,98.517,51184
2014-01-06,98.522,98.662,97.481,97.769,56866
2014-01-07,97.772,97.978,96.925,97.121,60355
2014-01-08,97.12,97.246,96.755,96.869,62494
2014-01-09,96.862,96.953,96.291,96.644,56531
2014-01-10,96.639,96.808,95.088,95.566,61132
2014-01-13,95.313,95.432,94.553,94.787,61878
2014-01-14,94.785,95.213,94.644,95.173,62712
2014-01-15,95.172,95.662,94.944,95.593,59216
2014-01-16,95.594,95.872,95.276,95.427,56916
2014-01-17,95.428,95.489,94.935,95.058,51146
2014-01-20,95.012,95.221,94.793,95.116,42336
2014-01-21,95.117,95.571,94.76,95.072,55899
2014-01-22,95.069,95.346,94.138,94.235,58553
2014-01-23,94.234,94.327,92.387,92.983,78370
2014-01-24,92.984,93.234,92.016,92.249,84593
2014-01-27,92.32,93.214,91.919,92.226,76676
2014-01-28,92.224,92.877,91.837,92.268,62680
2014-01-29,92.269,92.787,91.258,91.533,73393
2014-01-30,91.534,92.185,91.226,92.024,68830
2014-01-31,92.025,92.179,91.054,91.617,73717
2014-02-03,91.704,92.201,90.786,90.794,72735
2014-02-04,90.786,91.958,90.786,91.683,72378
2014-02-05,91.685,91.792,91.036,91.494,68090
2014-02-06,91.496,92.334,91.094,92.2,54710
2014-02-07,92.199,93.37,91.879,92.721,57995
2014-02-10,92.834,92.944,92.261,92.46,47164
2014-02-11,92.462,93.274,92.076,93.197,50276
2014-02-12,93.198,93.401,92.879,93.155,51276
2014-02-13,93.154,93.253,92.274,93.036,55402
2014-02-14,93.037,93.304,92.604,92.673,54173
2014-02-17,92.483,93.002,92.315,92.916,35835
2014-02-18,92.914,93.7,92.859,93.459,56053
2014-02-19,93.458,93.563,92.18,92.311,55136
2014-02-20,92.308,92.43,91.781,92.112,59202
2014-02-21,92.111,92.369,91.564,92.215,54316
2014-02-24,92.246,92.706,91.844,92.633,49307
2014-02-25,92.634,92.76,92.004,92.198,48849
2014-02-26,92.197,92.425,91.863,91.959,54638
2014-02-27,91.96,92.039,91.345,91.793,59118
2014-02-28,91.792,92.442,91.228,91.929,62739
2014-03-03,91.574,91.852,91.091,91.552,60799
2014-03-04,91.554,92.153,91.484,92.117,54604
2014-03-05,92.116,92.764,92.057,92.719,50444
2014-03-06,92.72,94.077,92.678,93.777,53093
2014-03-07,93.778,93.881,92.982,93.089,50563
2014-03-10,92.97,93.161,92.559,92.95,46845
2014-03-11,92.952,93.25,92.545,92.71,47428
2014-03-12,92.711,92.788,92.001,92.382,51963
2014-03-13,92.377,92.904,91.751,91.997,63320
2014-03-14,91.998,92.002,91.168,91.232,60833
2014-03-17,91.334,92.16,91.154,92.006,50986
2014-03-18,92.005,92.191,90.907,91.034,55989
2014-03-19,91.033,91.349,90.641,91.049,57796
2014-03-20,91.05,91.222,90.763,91.065,55607
2014-03-21,91.068,91.493,90.642,91.102,46489
2014-03-24,91.051,91.381,90.956,91.298,51961
2014-03-25,91.297,91.669,91.119,91.544,50405
2014-03-26,91.543,92.008,91.538,91.906,53728
2014-03-27,91.907,92.709,91.632,92.619,62281
2014-03-28,92.618,93.134,92.501,92.932,48807
2014-03-31,93.007,93.894,92.92,93.388,54877
2014-04-01,93.387,93.995,93.22,93.98,47860
2014-04-02,93.983,94.246,93.895,94.119,46069
2014-04-03,94.121,94.458,94.062,94.139,46920
2014-04-04,94.141,94.876,93.917,94.012,50397
2014-04-07,94.033,94.184,93.657,93.907,46291
2014-04-08,93.906,93.958,92.884,93.175,62285
2014-04-09,93.174,93.831,93.124,93.722,51397
2014-04-10,93.721,93.832,92.744,92.806,59840
2014-04-11,92.805,93.155,92.321,92.522,58951
2014-04-14,92.536,92.99,92.257,92.874,49369
2014-04-15,92.873,92.941,92.364,92.802,54969
2014-04-16,92.801,93.248,92.676,92.801,52905
2014-04-17,92.8,93.095,92.559,93.027,42099
2014-04-18,93.019,93.132,92.828,92.83,25313
2014-04-21,92.857,93.246,92.857,93.159,26289
2014-04-22,93.161,93.209,92.922,93.035,40231
2014-04-23,93.038,93.085,92.549,92.915,43315
2014-04-24,92.91,93.085,92.549,92.794,43743
2014-04-25,92.795,92.927,92.368,92.506,42199
2014-04-28,92.516,93.1,92.41,92.892,43309
2014-04-29,92.89,93.761,92.884,93.753,41969
2014-04-30,93.745,93.75,93.044,93.235,50118
2014-05-01,93.23,93.357,92.985,93.357,37114
2014-05-02,93.332,93.694,92.992,93.093,46162
