Date,Open,High,Low,Close,Volume
1993-05-12,1.537,1.5445,1.529,1.5338,2781
1993-05-13,1.5328,1.536,1.518,1.5225,2571
1993-05-14,1.5228000000000002,1.5415,1.52,1.5387,2711
1993-05-17,1.5365,1.546,1.5309,1.5354999999999999,2921
1993-05-18,1.5350000000000001,1.538,1.5237,1.5365,2711
1993-05-19,1.5350000000000001,1.5482,1.5328,1.5432000000000001,2261
1993-05-20,1.5425,1.5603,1.5383,1.5565,3001
1993-05-21,1.5548,1.5592000000000001,1.5390000000000001,1.5425,2811
1993-05-24,1.54,1.545,1.5289000000000001,1.5365,2871
1993-05-25,1.5385,1.5470000000000002,1.5345,1.542,2151
1993-05-26,1.542,1.5505,1.541,1.5472000000000001,1381
1993-05-27,1.5453000000000001,1.565,1.5425,1.562,2831
1993-05-28,1.561,1.568,1.5535,1.5607,2871
1993-05-31,1.5605,1.563,1.556,1.561,1351
1993-06-01,1.5613000000000001,1.567,1.546,1.5554999999999999,3621
1993-06-02,1.5544,1.556,1.5364,1.54,2481
1993-06-03,1.5403,1.5501,1.537,1.5501,1641
1993-06-04,1.549,1.5505,1.506,1.5085,4851
1993-06-07,1.5063,1.5268000000000002,1.506,1.5268000000000002,2111
1993-06-08,1.5253,1.5265,1.5135,1.5205,2121
1993-06-09,1.5194999999999999,1.5270000000000001,1.5069,1.5152,3591
1993-06-10,1.5137,1.5325,1.5070000000000001,1.5305,3421
1993-06-11,1.5293,1.5405,1.5185,1.5215,3621
1993-06-14,1.5190000000000001,1.533,1.5190000000000001,1.5285,1851
1993-06-15,1.5274999999999999,1.5354999999999999,1.514,1.5165,3201
1993-06-16,1.5154999999999998,1.52,1.498,1.5062,3471
1993-06-17,1.5055,1.5187,1.4985,1.514,3191
1993-06-18,1.5142,1.517,1.492,1.4975,3331
1993-06-21,1.494,1.498,1.4799,1.4885,3071
1993-06-22,1.4883,1.4905,1.474,1.4778,2251
1993-06-23,1.478,1.4809999999999999,1.467,1.4735,2351
1993-06-24,1.472,1.4761,1.4637,1.4689999999999999,2181
1993-06-25,1.4683,1.4835,1.467,1.4762,2511
1993-06-28,1.4785,1.4975,1.475,1.4959,2761
1993-06-29,1.4954,1.5154999999999998,1.4894,1.5123,3531
1993-06-30,1.512,1.5135,1.4885,1.4908000000000001,2881
1993-07-01,1.4898,1.5175,1.4867,1.5150000000000001,3641
1993-07-02,1.5150000000000001,1.5255,1.5055,1.5070000000000001,3201
1993-07-05,1.508,1.5145,1.5045,1.5105,1751
1993-07-06,1.5095,1.513,1.5015,1.504,1751
1993-07-07,1.5030000000000001,1.5077,1.49,1.4955,2791
1993-07-08,1.4942,1.4995,1.4889999999999999,1.4969999999999999,1821
1993-07-09,1.495,1.499,1.4765,1.48,3001
1993-07-12,1.484,1.4875,1.472,1.479,2601
1993-07-13,1.478,1.4995,1.4735,1.4969999999999999,3301
1993-07-14,1.4978,1.5051999999999999,1.4885,1.5025,2871
1993-07-15,1.5025,1.5034999999999998,1.4845,1.4889999999999999,2451
1993-07-16,1.4905,1.4915,1.474,1.486,3051
1993-07-19,1.4845,1.5018,1.483,1.4995,2261
1993-07-20,1.4975,1.514,1.4955,1.5122,2231
1993-07-21,1.5105,1.522,1.5074999999999998,1.516,2351
1993-07-22,1.5151,1.5173,1.502,1.514,2951
1993-07-23,1.51,1.513,1.4915,1.5034999999999998,3651
1993-07-26,1.504,1.5058,1.494,1.5015,2111
1993-07-27,1.5011999999999999,1.5022,1.4868000000000001,1.4898,1941
1993-07-28,1.488,1.4975,1.4845,1.496,1801
1993-07-29,1.495,1.5015,1.48,1.48,2801
1993-07-30,1.4812,1.4889999999999999,1.475,1.4815,2771
1993-08-02,1.479,1.509,1.4759,1.5013,4391
1993-08-03,1.5011999999999999,1.5095,1.494,1.5,2981
1993-08-04,1.5,1.5055,1.4975,1.501,1501
1993-08-05,1.5016,1.5047000000000001,1.4895,1.4964,2521
1993-08-06,1.4958,1.4995,1.4849999999999999,1.4979,2691
1993-08-09,1.4969999999999999,1.499,1.4889999999999999,1.491,1401
1993-08-10,1.4908000000000001,1.4918,1.465,1.4668,2961
1993-08-11,1.4668,1.4795,1.4668,1.4725,1971
1993-08-12,1.4715,1.4782,1.4564,1.465,3711
1993-08-13,1.465,1.4705,1.455,1.459,2501
1993-08-16,1.46,1.494,1.4595,1.491,3801
1993-08-17,1.4885,1.4969999999999999,1.4844,1.488,2471
1993-08-18,1.4882,1.5183,1.4845,1.5150000000000001,4081
1993-08-19,1.5147,1.5215,1.5,1.5045,3281
1993-08-20,1.5045,1.518,1.4985,1.5150000000000001,2851
1993-08-23,1.5145,1.5190000000000001,1.5,1.505,2851
1993-08-24,1.505,1.506,1.492,1.4985,2151
1993-08-25,1.4978,1.4995,1.478,1.482,2721
1993-08-26,1.4815,1.5163,1.4805,1.509,4411
1993-08-27,1.509,1.5154999999999998,1.4959,1.5030000000000001,3321
1993-08-30,1.5038,1.5045,1.4865,1.4937,2591
1993-08-31,1.492,1.5015,1.4847000000000001,1.4912,3281
1993-09-01,1.4905,1.509,1.4855,1.5034999999999998,3401
1993-09-02,1.5015,1.5082,1.4925,1.5037,2921
1993-09-03,1.5022,1.5323,1.4985,1.53,3981
1993-09-06,1.529,1.538,1.5255,1.5268000000000002,2281
1993-09-07,1.5263,1.5465,1.5238,1.5388,3291
1993-09-08,1.5377999999999998,1.546,1.5310000000000001,1.5417999999999998,2601
1993-09-09,1.542,1.558,1.5365,1.5488,3621
1993-09-10,1.5485,1.5575,1.5421,1.5525,2681
1993-09-13,1.5485,1.558,1.5405,1.545,3151
1993-09-14,1.5455,1.55,1.5369000000000002,1.5445,2521
1993-09-15,1.542,1.557,1.537,1.5485,3351
1993-09-16,1.5485,1.552,1.5274999999999999,1.5310000000000001,3151
1993-09-17,1.5310000000000001,1.538,1.524,1.532,2701
1993-09-20,1.53,1.536,1.5255,1.5338,1721
1993-09-21,1.5328,1.5434999999999999,1.5005,1.5165,6971
1993-09-22,1.5154999999999998,1.5234999999999999,1.51,1.5175,2501
1993-09-23,1.517,1.5205,1.502,1.5055,2551
1993-09-24,1.5051999999999999,1.5105,1.4915,1.508,3521
1993-09-27,1.5145,1.5175,1.5095,1.5127000000000002,1421
1993-09-28,1.512,1.5194999999999999,1.5034,1.513,3121
1993-09-29,1.513,1.5167000000000002,1.5089000000000001,1.5135,1511
1993-09-30,1.5095,1.5135,1.494,1.495,2451
1993-10-01,1.495,1.5095,1.4885,1.504,3301
1993-10-04,1.495,1.5215,1.4933,1.5154999999999998,3591
1993-10-05,1.5145,1.526,1.5108000000000001,1.5175,2741
1993-10-06,1.5161,1.5305,1.5135,1.5245,2561
1993-10-07,1.5246,1.5285,1.5194999999999999,1.5225,1591
1993-10-08,1.522,1.5390000000000001,1.52,1.534,2601
1993-10-11,1.533,1.5394999999999999,1.528,1.5312000000000001,2121
1993-10-12,1.5305,1.5372,1.5255,1.532,2191
1993-10-13,1.5314999999999999,1.5345,1.5189,1.5219,2161
1993-10-14,1.5213999999999999,1.5325,1.5114,1.5154999999999998,3631
1993-10-15,1.5145,1.5190000000000001,1.508,1.5105,1801
1993-10-18,1.5074999999999998,1.509,1.4835,1.4855,2901
1993-10-19,1.487,1.4955,1.4825,1.4882,2481
1993-10-20,1.4875,1.4985,1.4843,1.4938,2211
1993-10-21,1.494,1.4994,1.482,1.484,2481
1993-10-22,1.4835,1.4889999999999999,1.47,1.472,2651
1993-10-25,1.4785,1.492,1.476,1.4787,3181
1993-10-26,1.478,1.486,1.4725,1.4803,2471
1993-10-27,1.48,1.486,1.4765,1.4811,1791
1993-10-28,1.4803,1.498,1.4725,1.4889999999999999,4231
1993-10-29,1.4888,1.492,1.478,1.478,1721
1993-11-01,1.4825,1.487,1.4772,1.4812,1831
1993-11-02,1.4805,1.4865,1.4705,1.4736,2511
1993-11-03,1.4729,1.486,1.4705,1.4835,2041
1993-11-04,1.4835,1.4875,1.4769999999999999,1.4814,1891
1993-11-05,1.4805,1.4883,1.474,1.482,2711
1993-11-08,1.4849999999999999,1.4875,1.4788999999999999,1.4807000000000001,1291
1993-11-09,1.4805,1.4849999999999999,1.4635,1.4698,3231
1993-11-10,1.4687999999999999,1.4805,1.465,1.479,2081
1993-11-11,1.4805,1.482,1.4745,1.4756,1011
1993-11-12,1.4756,1.4981,1.4722,1.492,3541
1993-11-15,1.4918,1.4965,1.4855,1.4872,1741
1993-11-16,1.4868000000000001,1.491,1.475,1.4807000000000001,2591
1993-11-17,1.4798,1.4845,1.4735,1.479,2121
1993-11-18,1.4778,1.482,1.4725,1.4769999999999999,1821
1993-11-19,1.476,1.48,1.4689999999999999,1.4735,1951
1993-11-22,1.4729999999999999,1.4785,1.4693,1.4755,1591
1993-11-23,1.4745,1.49,1.471,1.486,2651
1993-11-24,1.4855,1.4955,1.4849999999999999,1.4875,1901
1993-11-25,1.4875,1.49,1.484,1.4889999999999999,1051
1993-11-26,1.4879,1.49,1.4738,1.4785,2301
1993-11-29,1.4815,1.491,1.4774,1.4891,1961
1993-11-30,1.4884,1.4912,1.4779,1.4863,2451
1993-12-01,1.4856,1.487,1.4755,1.4785,1591
1993-12-02,1.4775,1.4865,1.4765,1.4835,1401
1993-12-03,1.4845,1.4963,1.4805,1.49,2611
1993-12-06,1.4927000000000001,1.506,1.491,1.5034,1931
1993-12-07,1.5034,1.5045,1.4902,1.4929999999999999,1821
1993-12-08,1.4925,1.5005,1.486,1.4928,2871
1993-12-09,1.4931,1.4975,1.49,1.4947,1341
1993-12-10,1.494,1.5015,1.4918,1.495,1841
1993-12-13,1.4935,1.498,1.4885,1.4905,1601
1993-12-14,1.4895,1.4929999999999999,1.484,1.4885,1701
1993-12-15,1.488,1.4902,1.476,1.478,1841
1993-12-16,1.478,1.49,1.478,1.4874,1461
1993-12-17,1.4867,1.4929999999999999,1.4849999999999999,1.4874,1531
1993-12-20,1.4875,1.49,1.4833,1.4858,1171
1993-12-21,1.4865,1.4915,1.486,1.4887000000000001,881
1993-12-22,1.488,1.4985,1.4867,1.4967,1491
1993-12-23,1.496,1.51,1.4929999999999999,1.504,2601
1993-12-24,1.5030000000000001,1.5063,1.498,1.5030000000000001,1661
1993-12-27,1.502,1.508,1.4974,1.5046,1861
1993-12-28,1.504,1.5114999999999998,1.5011999999999999,1.5072,1741
1993-12-29,1.5062,1.508,1.472,1.479,4481
1993-12-30,1.478,1.4868000000000001,1.4737,1.4767000000000001,2491
1993-12-31,1.4757,1.4836,1.475,1.4765,1641
1994-01-03,1.478,1.4849999999999999,1.4744,1.4752,1841
1994-01-04,1.4754,1.4877,1.474,1.4858,1701
1994-01-05,1.4858,1.4906,1.4809999999999999,1.486,1901
1994-01-06,1.4864,1.4902,1.479,1.4812,1721
1994-01-07,1.4809999999999999,1.496,1.48,1.4929999999999999,2001
1994-01-10,1.492,1.4985,1.4905,1.4935,1451
1994-01-11,1.4926,1.496,1.4867,1.4905,1651
1994-01-12,1.4895,1.5065,1.4895,1.5030000000000001,2051
1994-01-13,1.5034999999999998,1.5070000000000001,1.4923,1.4963,2221
1994-01-14,1.4953,1.4990999999999999,1.4872,1.4928,2131
1994-01-17,1.4882,1.495,1.487,1.4945,971
1994-01-18,1.4935,1.4992,1.4925,1.4957,1121
1994-01-19,1.4943,1.5022,1.4889999999999999,1.4927000000000001,2481
1994-01-20,1.4917,1.5025,1.4875,1.4969999999999999,2471
1994-01-21,1.4965,1.504,1.4905,1.4923,2281
1994-01-24,1.491,1.4969999999999999,1.4895,1.4938,1221
1994-01-25,1.4935,1.4965,1.4915,1.4957,781
1994-01-26,1.495,1.498,1.4910999999999999,1.4952,1361
1994-01-27,1.4945,1.512,1.4909,1.508,2871
1994-01-28,1.5070000000000001,1.5096,1.494,1.4954,1961
1994-01-31,1.4929999999999999,1.5083,1.4929999999999999,1.5074,1621
1994-02-01,1.5064,1.5097,1.4975,1.5013,1931
1994-02-02,1.5006,1.502,1.4924,1.4943,1291
1994-02-03,1.4937,1.5013,1.4825,1.4867,3061
1994-02-04,1.486,1.4997,1.472,1.4769,4631
1994-02-07,1.474,1.4849999999999999,1.474,1.4843,1171
1994-02-08,1.4834,1.4885,1.4647999999999999,1.4672,3121
1994-02-09,1.4667,1.472,1.457,1.4605000000000001,2381
1994-02-10,1.4605000000000001,1.465,1.454,1.4633,1921
1994-02-11,1.4626000000000001,1.4689999999999999,1.458,1.4625,2191
1994-02-14,1.464,1.494,1.4625,1.4846,4241
1994-02-15,1.4848,1.4865,1.4692,1.4736,2341
1994-02-16,1.4722,1.483,1.4698,1.4764,2221
1994-02-17,1.476,1.4814,1.472,1.4802,1461
1994-02-18,1.4796,1.4852,1.4758,1.482,1641
1994-02-21,1.48,1.483,1.4725,1.4747,1571
1994-02-22,1.4743,1.4815,1.4733,1.4795,1121
1994-02-23,1.479,1.482,1.4733,1.4791,1731
1994-02-24,1.4785,1.4895,1.4717,1.4847000000000001,2941
1994-02-25,1.484,1.4943,1.478,1.4886,2801
1994-02-28,1.4885,1.4905,1.4825,1.4858,1331
1994-03-01,1.4847000000000001,1.494,1.4826,1.4891,1841
1994-03-02,1.4875,1.5005,1.4844,1.4967,2301
1994-03-03,1.4965,1.4997,1.4905,1.4964,1831
1994-03-04,1.4955,1.4965,1.487,1.4901,1361
1994-03-07,1.4889999999999999,1.4933,1.4855,1.4901,1451
1994-03-08,1.4893,1.4913,1.4849999999999999,1.4895,1241
1994-03-09,1.4887000000000001,1.498,1.487,1.4976,1311
1994-03-10,1.4968,1.506,1.496,1.5032,1361
1994-03-11,1.5030000000000001,1.5051999999999999,1.495,1.5001,1751
1994-03-14,1.5003,1.5011,1.4926,1.4967,1341
1994-03-15,1.4958,1.4975,1.4886,1.4907,1271
1994-03-16,1.4902,1.496,1.4845,1.4943,1891
1994-03-17,1.4933,1.5005,1.4912,1.4936,1831
1994-03-18,1.4929999999999999,1.496,1.4854,1.4910999999999999,1931
1994-03-21,1.4889999999999999,1.4896,1.4804,1.4896,1781
1994-03-22,1.491,1.4944,1.4828999999999999,1.4894,2141
1994-03-23,1.4885,1.499,1.4855,1.4971999999999999,1831
1994-03-24,1.4965,1.5,1.4903,1.4965,1941
1994-03-25,1.4935,1.504,1.4935,1.4971,1741
1994-03-28,1.499,1.5,1.494,1.4965,951
1994-03-29,1.4955,1.501,1.4815,1.4839,2741
1994-03-30,1.4823,1.4875,1.4734,1.4805,2641
1994-03-31,1.48,1.4936,1.48,1.484,2321
1994-04-01,1.4835,1.4889999999999999,1.471,1.4737,2621
1994-04-04,1.4695,1.476,1.464,1.4662,2071
1994-04-05,1.4656,1.471,1.4607,1.4641,1911
1994-04-06,1.4628,1.4729999999999999,1.4625,1.4681,1571
1994-04-07,1.4673,1.474,1.4655,1.4731,1121
1994-04-08,1.4729999999999999,1.4788000000000001,1.472,1.4761,1051
1994-04-11,1.4769999999999999,1.4795,1.4675,1.4702,1721
1994-04-12,1.4707,1.4775,1.466,1.4772,1651
1994-04-13,1.4758,1.4805,1.4727000000000001,1.4765,1491
1994-04-14,1.476,1.4794,1.4723,1.4773,1291
1994-04-15,1.4763,1.4769999999999999,1.47,1.4716,931
1994-04-18,1.4708,1.4785,1.4676,1.4766,1601
1994-04-19,1.4758,1.484,1.4744,1.4816,1341
1994-04-20,1.4807000000000001,1.4955,1.4769999999999999,1.4921,2561
1994-04-21,1.4923,1.499,1.4891,1.4922,1971
1994-04-22,1.4919,1.4935,1.4845,1.4886,1471
1994-04-25,1.4885,1.4952,1.4885,1.4917,1021
1994-04-26,1.491,1.5085,1.488,1.505,2701
1994-04-27,1.5055,1.5114999999999998,1.5034999999999998,1.5051999999999999,1571
1994-04-28,1.5046,1.5154999999999998,1.5008,1.5135999999999998,2041
1994-04-29,1.5143,1.526,1.5074,1.52,3151
1994-05-02,1.516,1.521,1.5123,1.5162,1721
1994-05-03,1.5151,1.516,1.5053999999999998,1.5135999999999998,1971
1994-05-04,1.5122,1.5147,1.4965,1.5021,2631
1994-05-05,1.5004,1.502,1.4932,1.4992,1641
1994-05-06,1.4986,1.4993,1.4889999999999999,1.4936,1561
1994-05-09,1.4906,1.499,1.4878,1.498,1501
1994-05-10,1.4973,1.4994,1.4855,1.4888,1931
1994-05-11,1.4882,1.4963,1.4849999999999999,1.4947,1611
1994-05-12,1.4938,1.5034999999999998,1.4925,1.4994,1641
1994-05-13,1.4985,1.5015,1.4954,1.4990999999999999,1161
1994-05-16,1.4976,1.5055,1.4953,1.5026000000000002,1541
1994-05-17,1.5030000000000001,1.5088,1.5008,1.5027,1571
1994-05-18,1.5005,1.5114999999999998,1.4985,1.5082,1831
1994-05-19,1.5081,1.5110000000000001,1.505,1.508,1191
1994-05-20,1.5070000000000001,1.5152,1.5030000000000001,1.5065,2391
1994-05-23,1.505,1.5116,1.5023,1.5074999999999998,1611
1994-05-24,1.5063,1.51,1.5030000000000001,1.506,1371
1994-05-25,1.5051,1.5131999999999999,1.5032999999999999,1.5097,1521
1994-05-26,1.5089000000000001,1.5125,1.5070000000000001,1.51,991
1994-05-27,1.5097,1.5114999999999998,1.5047000000000001,1.5108000000000001,1251
1994-05-30,1.5102,1.5110000000000001,1.506,1.5098,961
1994-05-31,1.5095,1.5133999999999999,1.5065,1.5114999999999998,1181
1994-06-01,1.5109,1.5208,1.5095,1.5165,1701
1994-06-02,1.5163,1.5202,1.5070000000000001,1.5110000000000001,2111
1994-06-03,1.5098,1.5110000000000001,1.5015,1.5055,1471
1994-06-06,1.504,1.5103,1.502,1.5077,1291
1994-06-07,1.5070000000000001,1.512,1.5034999999999998,1.51,1401
1994-06-08,1.5093999999999999,1.5131999999999999,1.505,1.5110000000000001,1481
1994-06-09,1.5107,1.5125,1.5055,1.5105,1381
1994-06-10,1.509,1.512,1.5034999999999998,1.5095,1651
1994-06-13,1.5085,1.5234999999999999,1.5070000000000001,1.522,1951
1994-06-14,1.5217,1.526,1.5162,1.5190000000000001,1691
1994-06-15,1.5165,1.5232999999999999,1.5159,1.5215,981
1994-06-16,1.5208,1.5255,1.5185,1.5202,1341
1994-06-17,1.5202,1.538,1.5154999999999998,1.5354999999999999,2971
1994-06-20,1.5342,1.5424,1.5293,1.538,2241
1994-06-21,1.5373999999999999,1.5474999999999999,1.5342,1.5415,2251
1994-06-22,1.5417,1.5430000000000001,1.5270000000000001,1.5308000000000002,2111
1994-06-23,1.529,1.5430000000000001,1.5274999999999999,1.5385,2151
1994-06-24,1.5377999999999998,1.5569,1.533,1.553,3261
1994-06-27,1.5537,1.5594999999999999,1.5425,1.5451000000000001,2541
1994-06-28,1.5442,1.5550000000000002,1.541,1.5526,1961
1994-06-29,1.5518,1.5574,1.544,1.5459,2091
1994-06-30,1.545,1.5513,1.5335,1.5448,3541
1994-07-01,1.5432000000000001,1.5455,1.5295999999999998,1.538,2661
1994-07-04,1.5348000000000002,1.5429,1.5322,1.5384,1781
1994-07-05,1.5382,1.545,1.5354999999999999,1.5436999999999999,1351
1994-07-06,1.544,1.5533000000000001,1.5398,1.545,2601
1994-07-07,1.5438,1.546,1.534,1.5412,2141
1994-07-08,1.5398,1.5531000000000001,1.5366,1.55,2281
1994-07-11,1.5550000000000002,1.576,1.553,1.5732,2781
1994-07-12,1.5727,1.577,1.5665,1.569,1731
1994-07-13,1.5678,1.5745,1.563,1.564,1921
1994-07-14,1.5629,1.5699,1.5550000000000002,1.5592000000000001,2611
1994-07-15,1.56,1.5627,1.5549,1.562,1361
1994-07-18,1.5615999999999999,1.5665,1.5594999999999999,1.5615999999999999,1401
1994-07-19,1.5607,1.5648,1.546,1.5484,2531
