Date,Open,High,Low,Close,Volume
2020-01-02 00:00:00,73.073,73.262,72.943,73.15,4512
2020-01-02 04:00:00,73.148,73.174,73.009,73.098,5107
2020-01-02 08:00:00,73.099,73.169,72.997,73.016,5089
2020-01-02 12:00:00,73.016,73.041,72.717,72.841,5165
2020-01-02 16:00:00,72.844,72.897,72.54,72.585,8183
2020-01-02 20:00:00,72.586,72.717,72.548,72.711,3594
2020-01-03 00:00:00,72.711,72.786,72.295,72.31,4035
2020-01-03 04:00:00,72.315,72.385,72.029,72.102,8641
2020-01-03 08:00:00,72.102,72.133,71.83,71.861,8766
2020-01-03 12:00:00,71.861,72.12,71.812,72.041,7371
2020-01-03 16:00:00,72.039,72.166,71.946,72.028,8301
2020-01-03 20:00:00,72.028,72.078,71.899,72.036,4471
2020-01-06 00:00:00,71.837,72.065,71.704,71.856,8440
2020-01-06 04:00:00,71.856,71.971,71.835,71.859,5533
2020-01-06 08:00:00,71.861,72.046,71.744,72.042,8468
2020-01-06 12:00:00,72.041,72.206,72.023,72.142,6594
2020-01-06 16:00:00,72.139,72.313,71.899,72.278,7709
2020-01-06 20:00:00,72.277,72.348,72.237,72.282,2399
2020-01-07 00:00:00,72.268,72.379,72.184,72.345,5024
2020-01-07 04:00:00,72.344,72.444,72.211,72.215,4208
2020-01-07 08:00:00,72.215,72.354,71.994,72.145,8467
2020-01-07 12:00:00,72.145,72.149,71.92,71.925,6243
2020-01-07 16:00:00,71.924,72.067,71.81,72.043,7396
2020-01-07 20:00:00,72.035,72.103,71.898,72.02,2691
2020-01-08 00:00:00,71.998,72.067,71.246,71.657,14762
2020-01-08 04:00:00,71.654,72.119,71.636,71.931,10960
2020-01-08 08:00:00,71.935,72.376,71.91,72.211,9993
2020-01-08 12:00:00,72.211,72.316,72.096,72.152,9888
2020-01-08 16:00:00,72.152,72.593,72.025,72.566,10249
2020-01-08 20:00:00,72.565,72.681,72.46,72.568,3588
2020-01-09 00:00:00,72.519,72.723,72.48,72.66,5271
2020-01-09 04:00:00,72.66,72.66,72.55,72.658,3817
2020-01-09 08:00:00,72.658,72.706,72.391,72.493,6444
2020-01-09 12:00:00,72.493,72.531,72.303,72.399,5755
2020-01-09 16:00:00,72.399,72.423,72.298,72.371,5833
2020-01-09 20:00:00,72.369,72.425,72.315,72.425,3277
2020-01-10 00:00:00,72.417,72.437,72.298,72.357,5951
2020-01-10 04:00:00,72.363,72.577,72.345,72.55,3587
2020-01-10 08:00:00,72.554,72.624,72.474,72.548,4301
2020-01-10 12:00:00,72.548,72.673,72.468,72.539,5682
2020-01-10 16:00:00,72.538,72.762,72.493,72.672,7403
2020-01-10 20:00:00,72.672,72.756,72.632,72.651,2060
2020-01-13 00:00:00,72.705,72.829,72.633,72.789,4416
2020-01-13 04:00:00,72.787,72.924,72.756,72.889,3362
2020-01-13 08:00:00,72.89,72.911,72.732,72.863,6176
2020-01-13 12:00:00,72.862,72.925,72.76,72.895,4751
2020-01-13 16:00:00,72.895,72.953,72.748,72.935,6632
2020-01-13 20:00:00,72.935,72.992,72.87,72.889,1702
2020-01-14 00:00:00,72.88,73.037,72.783,72.881,5173
2020-01-14 04:00:00,72.883,72.988,72.856,72.9,3895
