Price,Open,High,Low,Close,Volume
Ticker,NZDJPY=X,NZDJPY=X,NZDJPY=X,NZDJPY=X,NZDJPY=X
Date,,,,,
2020-04-01,63.94599914550781,64.20500183105469,63.23400115966797,63.95800018310547,0
2020-04-02,63.6349983215332,64.08200073242188,63.08300018310547,63.65999984741211,0
2020-04-03,63.9010009765625,63.917999267578125,63.354000091552734,63.849998474121094,0
2020-04-06,63.597999572753906,65.02400207519531,63.597999572753906,63.60200119018555,0
2020-04-07,64.86299896240234,65.5250015258789,64.65299987792969,64.90799713134766,0
2020-04-08,64.80000305175781,65.53199768066406,64.51499938964844,64.76200103759766,0
2020-04-09,65.48400115966797,65.94599914550781,65.2020034790039,65.51399993896484,0
2020-04-10,65.81800079345703,66.14199829101562,65.69300079345703,65.8949966430664,0
2020-04-13,65.84700012207031,65.89800262451172,65.39600372314453,65.79299926757812,0
2020-04-14,65.63300323486328,65.99199676513672,64.99800109863281,65.65699768066406,0
2020-04-15,65.31500244140625,65.3499984741211,64.09100341796875,65.33999633789062,0
2020-04-16,64.4990005493164,64.56700134277344,63.939998626708984,64.5009994506836,0
2020-04-17,64.75800323486328,64.9229965209961,64.33000183105469,64.7249984741211,0
2020-04-20,64.75299835205078,65.56600189208984,64.72599792480469,64.73999786376953,0
2020-04-21,65.0790023803711,65.0790023803711,63.85100173950195,65.06800079345703,0
2020-04-22,64.25599670410156,64.60600280761719,64.03900146484375,64.2300033569336,0
2020-04-23,63.84700012207031,65.04100036621094,63.75699996948242,63.84600067138672,0
2020-04-24,64.63200378417969,64.68099975585938,64.32499694824219,64.63700103759766,0
2020-04-27,64.70999908447266,65.11799621582031,64.68943786621094,64.70999908447266,0
2020-04-28,64.61299896240234,64.81700134277344,64.27200317382812,64.61499786376953,0
2020-04-29,64.86799621582031,65.11844635009766,64.66899871826172,64.86599731445312,0
2020-04-30,65.42400360107422,66.06300354003906,65.16300201416016,65.45099639892578,0
2020-05-01,65.68399810791016,65.68399810791016,64.57599639892578,65.63800048828125,0
2020-05-04,64.21099853515625,64.63999938964844,64.0999984741211,64.19999694824219,0
2020-05-05,64.56400299072266,64.77799987792969,64.4209976196289,64.54399871826172,0
2020-05-06,64.4219970703125,64.57144927978516,63.770999908447266,64.43000030517578,0
2020-05-07,63.86600112915039,64.73100280761719,63.79199981689453,63.74399948120117,0
2020-05-08,64.84600067138672,65.46399688720703,64.79000091552734,64.8280029296875,0
2020-05-11,65.625,65.78600311279297,65.0790023803711,65.66000366210938,0
2020-05-12,65.3949966430664,65.69999694824219,65.00900268554688,65.36399841308594,0
2020-05-13,65.0530014038086,65.32099914550781,64.197998046875,65.01599884033203,0
2020-05-14,64.09100341796875,64.1510009765625,63.77000045776367,64.13400268554688,0
2020-05-15,64.55999755859375,64.58799743652344,63.52000045776367,64.5469970703125,0
2020-05-18,63.64099884033203,64.84200286865234,63.560001373291016,63.625999450683594,0
2020-05-19,64.84400177001953,65.87300109863281,64.77300262451172,64.85700225830078,0
2020-05-20,65.63099670410156,66.11100006103516,65.5,65.58999633789062,0
2020-05-21,66.11100006103516,66.23999786376953,65.74600219726562,66.12000274658203,0
2020-05-22,65.93499755859375,65.96499633789062,65.38899993896484,65.88999938964844,0
2020-05-25,65.79299926757812,65.79399871826172,65.48100280761719,65.75,0
2020-05-26,65.78700256347656,66.95099639892578,65.70800018310547,65.74400329589844,0
2020-05-27,66.62100219726562,67.12300109863281,66.3270034790039,66.60900115966797,0
2020-05-28,66.68399810791016,67.04199981689453,66.52100372314453,66.68099975585938,0
2020-05-29,66.70500183105469,66.86799621582031,66.47000122070312,66.72100067138672,0
2020-06-01,66.7490005493164,67.63700103759766,66.7300033569336,66.73999786376953,0
2020-06-02,67.5790023803711,69.14199829101562,67.52200317382812,67.5479965209961,0
2020-06-03,69.45899963378906,70.16300201416016,69.08899688720703,69.46299743652344,0
2020-06-04,70.05999755859375,70.64099884033203,69.56900024414062,70.052001953125,0
2020-06-05,70.50700378417969,71.5469970703125,70.46399688720703,70.53800201416016,0
2020-06-08,71.52899932861328,71.60096740722656,70.80599975585938,71.65799713134766,0
2020-06-09,71.13999938964844,71.2699966430664,69.83499908447266,71.18099975585938,0
2020-06-10,70.0719985961914,70.49099731445312,69.91500091552734,70.0199966430664,0
2020-06-11,69.68599700927734,69.93099975585938,68.81999969482422,69.63899993896484,0
2020-06-12,68.49500274658203,69.57599639892578,68.19400024414062,68.4729995727539,0
2020-06-15,68.88800048828125,69.35900115966797,68.41300201416016,68.84500122070312,0
2020-06-16,69.84700012207031,69.98500061035156,68.83399963378906,69.83599853515625,0
2020-06-17,69.35700225830078,69.49700164794922,68.93900299072266,69.37200164794922,0
2020-06-18,68.87699890136719,69.16899871826172,68.56999969482422,68.90299987792969,0
2020-06-19,68.7509994506836,68.97100067138672,68.50599670410156,68.77999877929688,0
2020-06-22,68.3479995727539,69.33499908447266,68.30699920654297,68.37100219726562,0
2020-06-23,69.4020004272461,69.66400146484375,68.75700378417969,69.427001953125,0
2020-06-24,69.18000030517578,69.38500213623047,68.4000015258789,69.1729965209961,0
2020-06-25,68.54299926757812,69.06500244140625,68.50499725341797,68.54000091552734,0
2020-06-26,68.89299774169922,69.0999984741211,68.6500015258789,68.87300109863281,0
2020-06-29,68.81400299072266,69.2239990234375,68.70999908447266,68.77999877929688,0
2020-06-30,69.14399719238281,69.62300109863281,68.78399658203125,69.14299774169922,0
2020-07-01,69.65299987792969,69.7760009765625,69.25517272949219,69.62983703613281,0
2020-07-02,69.56900024414062,70.25700378417969,69.51000213623047,69.54000091552734,0
2020-07-03,69.97000122070312,70.27799987792969,69.90770721435547,69.9540023803711,0
2020-07-06,70.31800079345703,70.66000366210938,70.24299621582031,70.31900024414062,0
2020-07-07,70.37799835205078,70.7040023803711,70.19999694824219,70.40599822998047,0
2020-07-08,70.4280014038086,70.6050033569336,70.22799682617188,70.44599914550781,0
2020-07-09,70.5,70.70500183105469,70.3010025024414,70.5,0
2020-07-10,70.44599914550781,70.44599914550781,69.98500061035156,70.43499755859375,0
2020-07-13,70.2300033569336,70.68599700927734,70.16999816894531,70.26000213623047,0
2020-07-14,70.11599731445312,70.2030029296875,69.83000183105469,70.13200378417969,0
2020-07-15,70.1709976196289,70.3949966430664,69.99877166748047,70.15799713134766,0
2020-07-16,70.24299621582031,70.3479995727539,70.02999877929688,70.27342224121094,0
2020-07-17,70.17400360107422,70.28600311279297,70.02899932861328,70.16500091552734,0
2020-07-20,70.26000213623047,70.43800354003906,70.18499755859375,70.25800323486328,0
2020-07-21,70.53800201416016,71.01399993896484,70.3626937866211,70.53199768066406,0
2020-07-22,71.02100372314453,71.58499908447266,70.88921356201172,71.0,0
2020-07-23,71.33300018310547,71.66200256347656,71.05999755859375,71.33300018310547,0
2020-07-24,70.86000061035156,70.87909698486328,70.11100006103516,70.87000274658203,0
2020-07-27,70.3949966430664,70.53929138183594,70.19000244140625,70.41200256347656,0
2020-07-28,70.40799713134766,70.56199645996094,69.83699798583984,70.38999938964844,0
2020-07-29,70.01499938964844,70.08100128173828,69.78800201416016,69.97000122070312,0
2020-07-30,69.90899658203125,70.01300048828125,69.55599975585938,69.91100311279297,0
2020-07-31,70.0999984741211,70.47599792480469,69.66300201416016,70.09300231933594,0
2020-08-03,70.23600006103516,70.41100311279297,69.85700225830078,70.24500274658203,0
2020-08-04,70.13800048828125,70.29000091552734,69.86799621582031,70.12000274658203,0
2020-08-05,70.17400360107422,70.47200012207031,70.0199966430664,70.1780014038086,0
2020-08-06,70.15599822998047,70.29499816894531,69.93399810791016,70.15699768066406,0
2020-08-07,70.52385711669922,70.61499786376953,69.94499969482422,70.55999755859375,0
2020-08-10,69.85800170898438,69.9749984741211,69.7020034790039,69.85399627685547,0
2020-08-11,69.86499786376953,70.2959976196289,69.86499786376953,69.8740005493164,0
2020-08-12,69.927001953125,70.51699829101562,69.6709976196289,69.96499633789062,0
2020-08-13,70.2760009765625,70.41000366210938,69.98799896240234,70.23799896240234,0
2020-08-14,70.00499725341797,70.03800201416016,69.64276123046875,70.03700256347656,0
2020-08-17,69.7239990234375,69.77400207519531,69.28205871582031,69.70999908447266,0
2020-08-18,69.45099639892578,69.53500366210938,69.00700378417969,69.44999694824219,0
2020-08-19,69.5260009765625,70.04199981689453,69.43399810791016,69.54399871826172,0
2020-08-20,69.57599639892578,69.68099975585938,68.75199890136719,69.59300231933594,0
2020-08-21,69.10700225830078,69.24299621582031,68.8280029296875,69.11699676513672,0
2020-08-24,69.22000122070312,69.39700317382812,69.05000305175781,69.21099853515625,0
2020-08-25,69.15499877929688,69.7229995727539,69.08300018310547,69.1524429321289,0
2020-08-26,69.71700286865234,70.06500244140625,69.5999984741211,69.71700286865234,0
2020-08-27,70.18399810791016,70.677001953125,70.15299987792969,70.19000244140625,0
2020-08-28,70.86900329589844,71.24400329589844,70.50700378417969,70.84400177001953,0
2020-08-31,71.15399932861328,71.68499755859375,70.9280014038086,71.1709976196289,0
2020-09-01,71.39800262451172,71.85700225830078,71.26000213623047,71.36499786376953,0
2020-09-02,71.63500213623047,71.95800018310547,71.572998046875,71.6500015258789,0
2020-09-03,71.83899688720703,71.95500183105469,71.13500213623047,71.86000061035156,0
2020-09-04,70.99400329589844,71.47200012207031,70.91300201416016,70.9540023803711,0
2020-09-07,71.33300018310547,71.4260025024414,71.08999633789062,71.3479995727539,0
2020-09-08,71.125,71.24199676513672,70.19000244140625,71.11000061035156,0
2020-09-09,70.05899810791016,70.96299743652344,70.00700378417969,70.06199645996094,0
2020-09-10,70.96199798583984,71.16200256347656,70.68299865722656,70.9749984741211,0
2020-09-11,70.56800079345703,71.09300231933594,70.52100372314453,70.54299926757812,0
2020-09-14,70.96299743652344,71.06796264648438,70.76347351074219,70.94599914550781,0
2020-09-15,70.80699920654297,71.20999908447266,70.6520004272461,70.81999969482422,0
2020-09-16,70.69999694824219,71.0009994506836,70.58499908447266,70.71600341796875,0
2020-09-17,70.62200164794922,70.62200164794922,70.04000091552734,70.61100006103516,0
2020-09-18,70.8280029296875,71.197998046875,70.51599884033203,70.79199981689453,0
2020-09-21,70.64099884033203,70.75900268554688,69.56400299072266,70.63999938964844,0
2020-09-22,69.78199768066406,69.85099792480469,69.47100067138672,69.7760009765625,0
2020-09-23,69.66000366210938,69.83799743652344,69.10700225830078,69.64600372314453,0
2020-09-24,68.93599700927734,69.08399963378906,68.62999725341797,68.90599822998047,0
2020-09-25,69.04499816894531,69.39399719238281,68.97000122070312,69.0479965209961,0
2020-09-28,69.1556167602539,69.2239990234375,68.89900207519531,69.15599822998047,0
2020-09-29,69.22000122070312,69.66200256347656,69.13700103759766,69.2300033569336,0
2020-09-30,69.75299835205078,69.875,69.3290023803711,69.73200225830078,0
2020-10-01,69.8290023803711,70.23300170898438,69.80799865722656,69.8219985961914,0
2020-10-02,70.19999694824219,70.24099731445312,69.55899810791016,70.18599700927734,0
2020-10-05,70.0469970703125,70.25199890136719,70.03399658203125,70.04000091552734,0
2020-10-06,70.31199645996094,70.3499984741211,69.98400115966797,70.32499694824219,0
2020-10-07,69.61100006103516,69.93900299072266,69.46399688720703,69.58999633789062,0
2020-10-08,69.64800262451172,69.91000366210938,69.41300201416016,69.65299987792969,0
2020-10-09,69.85900115966797,70.4739990234375,69.80999755859375,69.81999969482422,0
2020-10-12,70.36299896240234,70.38300323486328,69.94400024414062,70.38300323486328,0
2020-10-13,70.03900146484375,70.35299682617188,69.80899810791016,70.03500366210938,0
2020-10-14,70.18499755859375,70.3489990234375,70.00800323486328,70.1760025024414,0
2020-10-15,70.0,70.125,69.21900177001953,69.96099853515625,0
2020-10-16,69.50299835205078,69.66899871826172,69.30000305175781,69.5,0
2020-10-19,69.76799774169922,70.01799774169922,69.69000244140625,69.75399780273438,0
2020-10-20,69.53299713134766,69.63300323486328,69.25399780273438,69.5250015258789,0
2020-10-21,69.39900207519531,69.70099639892578,69.35299682617188,69.4000015258789,0
2020-10-22,69.50700378417969,70.0199966430664,69.38899993896484,69.55599975585938,0
2020-10-23,69.98300170898438,70.14299774169922,69.69999694824219,69.99400329589844,0
2020-10-26,69.95999908447266,70.27200317382812,69.95700073242188,69.96299743652344,0
2020-10-27,69.98600006103516,70.21299743652344,69.91000366210938,69.97899627685547,0
2020-10-28,70.02100372314453,70.03800201416016,69.14800262451172,70.03700256347656,0
2020-10-29,69.35099792480469,69.51399993896484,68.97200012207031,69.3499984741211,0
2020-10-30,69.29900360107422,69.68000030517578,68.875,69.30500030517578,0
2020-11-02,69.01499938964844,69.51100158691406,69.01499938964844,68.98899841308594,0
2020-11-03,69.44499969482422,70.22899627685547,69.3499984741211,69.43900299072266,0
2020-11-04,70.34700012207031,70.44100189208984,69.44999694824219,70.33599853515625,0
2020-11-05,69.927001953125,70.24500274658203,69.70500183105469,69.96199798583984,0
2020-11-06,70.0510025024414,70.3740005493164,69.98600006103516,70.0719985961914,0
2020-11-09,70.21700286865234,71.91899871826172,70.14047241210938,70.16699981689453,0
2020-11-10,71.74299621582031,72.05899810791016,71.55000305175781,71.74600219726562,0
2020-11-11,71.86900329589844,72.71700286865234,71.6449966430664,71.86399841308594,0
2020-11-12,72.7239990234375,72.78099822998047,72.18599700927734,72.74700164794922,0
2020-11-13,71.86199951171875,71.86799621582031,71.48300170898438,71.85691833496094,0
2020-11-16,71.88300323486328,72.28700256347656,71.79299926757812,71.90899658203125,0
2020-11-17,72.1760025024414,72.26300048828125,71.5999984741211,72.20099639892578,0
2020-11-18,71.76399993896484,71.99600219726562,71.5790023803711,71.78299713134766,0
2020-11-19,71.87999725341797,71.9000015258789,71.52200317382812,71.90299987792969,0
2020-11-20,71.68299865722656,72.1500015258789,71.68099975585938,71.69200134277344,0
2020-11-23,72.08399963378906,72.27100372314453,71.99700164794922,72.10399627685547,0
2020-11-24,72.44200134277344,73.07599639892578,72.41999816894531,72.43699645996094,0
2020-11-25,72.91000366210938,73.13099670410156,72.7300033569336,72.9260025024414,0
2020-11-26,73.09100341796875,73.14700317382812,72.90299987792969,73.10700225830078,0
2020-11-27,73.00399780273438,73.2249984741211,72.87999725341797,72.99700164794922,0
2020-11-30,73.21700286865234,73.447998046875,72.95352172851562,73.20500183105469,0
2020-12-01,73.22000122070312,73.81500244140625,73.22000122070312,73.19999694824219,0
2020-12-02,73.72100067138672,74.02899932861328,73.53600311279297,73.73600006103516,0
2020-12-03,73.85099792480469,73.8740005493164,73.47699737548828,73.8489990234375,0
2020-12-04,73.43099975585938,73.45700073242188,73.14800262451172,73.41000366210938,0
2020-12-07,73.35299682617188,73.44400024414062,73.0719985961914,73.35514068603516,0
2020-12-08,73.20999908447266,73.38700103759766,73.10700225830078,73.19000244140625,0
2020-12-09,73.31500244140625,73.84200286865234,73.27999877929688,73.30500030517578,0
2020-12-10,73.1709976196289,73.8949966430664,73.12000274658203,73.14399719238281,0
2020-12-11,73.8740005493164,73.947998046875,73.55000305175781,73.88300323486328,0
2020-12-14,73.78600311279297,73.88600158691406,73.625,73.76200103759766,0
2020-12-15,73.6780014038086,73.7699966430664,73.33000183105469,73.69100189208984,0
2020-12-16,73.44100189208984,73.61799621582031,73.21900177001953,73.43499755859375,0
2020-12-17,73.55500030517578,73.89900207519531,73.46700286865234,73.55999755859375,0
2020-12-18,73.70600128173828,73.8740005493164,73.54499816894531,73.71199798583984,0
2020-12-21,73.48200225830078,73.51660919189453,72.71900177001953,73.48799896240234,0
2020-12-22,73.31900024414062,73.36199951171875,72.80999755859375,73.31900024414062,0
2020-12-23,73.00900268554688,73.52100372314453,72.84200286865234,73.00299835205078,0
2020-12-24,73.47799682617188,73.78399658203125,73.40799713134766,73.47000122070312,0
2020-12-25,72.91400146484375,73.81570434570312,72.6510009765625,72.93499755859375,0
2020-12-28,73.68499755859375,73.8550033569336,73.52799987792969,73.6500015258789,0
2020-12-29,73.68800354003906,74.24742126464844,73.67500305175781,73.6719970703125,0
2020-12-30,74.02799987792969,74.46299743652344,73.9990005493164,74.0260009765625,0
2020-12-31,74.39900207519531,74.62200164794922,74.21600341796875,74.39600372314453,0
2021-01-01,74.19000244140625,74.62000274658203,73.89208984375,74.08538055419922,0
2021-01-04,74.27999877929688,74.33200073242188,73.91100311279297,74.2959976196289,0
2021-01-05,74.03800201416016,74.37200164794922,73.94999694824219,74.01000213623047,0
2021-01-06,74.4990005493164,75.2300033569336,74.41699981689453,74.49500274658203,0
2021-01-07,75.24800109863281,75.30000305175781,74.99400329589844,75.2300033569336,0
2021-01-08,75.38800048828125,75.56700134277344,75.15599822998047,75.39399719238281,0
2021-01-11,74.95099639892578,74.99099731445312,74.60600280761719,74.9209976196289,0
2021-01-12,74.71199798583984,74.9520034790039,74.61499786376953,74.697998046875,0
2021-01-13,74.98300170898438,74.98999786376953,74.48999786376953,74.99299621582031,0
2021-01-14,74.65499877929688,74.96800231933594,74.60900115966797,74.64800262451172,0
2021-01-15,74.93900299072266,74.99099731445312,73.91100311279297,74.9000015258789,0
2021-01-18,73.97100067138672,74.0250015258789,73.65299987792969,73.98799896240234,0
2021-01-19,73.77999877929688,74.28199768066406,73.77999877929688,73.77999877929688,0
2021-01-20,74.04900360107422,74.26499938964844,73.89399719238281,74.05699920654297,0
2021-01-21,74.36299896240234,74.69100189208984,74.36299896240234,74.4010009765625,0
2021-01-22,74.65599822998047,74.77999877929688,74.36499786376953,74.64600372314453,0
2021-01-25,74.5250015258789,74.90599822998047,74.45099639892578,74.53900146484375,0
2021-01-26,74.67900085449219,75.11799621582031,74.37100219726562,74.70042419433594,0
2021-01-27,74.98600006103516,75.08699798583984,74.47899627685547,74.96929931640625,0
2021-01-28,74.40299987792969,74.81800079345703,74.12200164794922,74.35299682617188,0
2021-01-29,74.83000183105469,75.62799835205078,74.71499633789062,74.80999755859375,0
2021-02-01,75.00499725341797,75.39099884033203,75.0009994506836,74.97100067138672,0
2021-02-02,75.11699676513672,75.45800018310547,74.98899841308594,75.14199829101562,0
2021-02-03,75.56300354003906,75.84300231933594,75.49400329589844,75.5719985961914,0
2021-02-04,75.82099914550781,75.84600067138672,75.427001953125,75.78700256347656,0
2021-02-05,75.56500244140625,75.91899871826172,75.31999969482422,75.58799743652344,0
2021-02-08,75.98999786376953,76.11399841308594,75.79900360107422,75.98899841308594,0
2021-02-09,76.01899719238281,76.1259994506836,75.54000091552734,76.0269775390625,0
2021-02-10,75.73200225830078,75.73200225830078,75.37300109863281,75.71744537353516,0
2021-02-11,75.51100158691406,75.90599822998047,75.33648681640625,75.48799896240234,0
2021-02-12,75.73400115966797,75.85199737548828,75.38700103759766,75.72799682617188,0
2021-02-15,75.822998046875,76.28800201416016,75.81999969482422,75.81999969482422,0
2021-02-16,76.20899963378906,76.71800231933594,76.19200134277344,76.21900177001953,0
2021-02-17,76.26499938964844,76.3740005493164,75.80400085449219,76.28199768066406,0
2021-02-18,76.12999725341797,76.30500030517578,75.9800033569336,76.13999938964844,0
2021-02-19,76.26100158691406,77.21199798583984,76.12999725341797,76.25199890136719,0
2021-02-22,77.1240005493164,77.40399932861328,76.89399719238281,77.13967895507812,0
2021-02-23,76.93800354003906,77.21499633789062,76.79299926757812,76.94058990478516,0
2021-02-24,77.26100158691406,78.41600036621094,77.14299774169922,77.25,0
2021-02-25,78.82099914550781,79.18399810791016,78.6719970703125,78.86499786376953,0
2021-02-26,78.33899688720703,78.37200164794922,77.18399810791016,78.33599853515625,0
2021-03-01,77.41600036621094,77.71800231933594,77.11299896240234,77.4229965209961,0
2021-03-02,77.69400024414062,77.8239974975586,77.05799865722656,77.70700073242188,0
2021-03-03,77.82054138183594,78.05500030517578,77.50499725341797,77.84400177001953,0
2021-03-04,77.37300109863281,78.19599914550781,77.37300109863281,77.40599822998047,0
2021-03-05,77.49099731445312,77.65299987792969,77.12799835205078,77.47599792480469,0
2021-03-08,77.78386688232422,77.87531280517578,77.14099884033203,77.80899810791016,0
2021-03-09,77.68599700927734,78.03399658203125,77.51200103759766,77.68399810791016,0
2021-03-10,77.9219970703125,78.00199890136719,77.63999938964844,77.93399810791016,0
2021-03-11,77.99099731445312,78.59100341796875,77.96499633789062,77.97000122070312,0
2021-03-12,78.43499755859375,78.60199737548828,78.03099822998047,78.44100189208984,0
2021-03-15,78.41100311279297,78.66200256347656,78.23899841308594,78.40599822998047,0
2021-03-16,78.58499908447266,78.66100311279297,78.20600128173828,78.5989990234375,0
2021-03-17,78.40699768066406,78.44999694824219,78.1729965209961,78.41000366210938,0
2021-03-18,78.93199920654297,79.13400268554688,78.29299926757812,78.93900299072266,0
2021-03-19,78.05699920654297,78.1520004272461,77.8280029296875,78.06700134277344,0
2021-03-22,77.86900329589844,78.10800170898438,77.68000030517578,77.84500122070312,0
2021-03-23,77.56999969482422,77.58999633789062,76.1520004272461,77.58000183105469,0
2021-03-24,75.87999725341797,76.05699920654297,75.5999984741211,75.84500122070312,0
2021-03-25,75.81400299072266,76.21299743652344,75.7969970703125,75.79900360107422,0
2021-03-26,76.04499816894531,76.7959976196289,76.03199768066406,76.06300354003906,0
2021-03-29,76.74012756347656,76.98500061035156,76.33000183105469,76.76799774169922,0
2021-03-30,76.98100280761719,77.33799743652344,76.90399932861328,76.9749984741211,0
2021-03-31,77.08899688720703,77.69400024414062,77.07499694824219,77.10700225830078,0
2021-04-01,77.32099914550781,77.61100006103516,76.90899658203125,77.33300018310547,0
2021-04-02,77.67500305175781,77.9260025024414,77.55237579345703,77.66000366210938,0
2021-04-05,77.78500366210938,77.94499969482422,77.62999725341797,77.80400085449219,0
2021-04-06,77.85600280761719,77.927001953125,77.1520004272461,77.85800170898438,0
2021-04-07,77.52400207519531,77.58300018310547,76.99199676513672,77.53900146484375,0
2021-04-08,77.02899932861328,77.16200256347656,76.81300354003906,77.02899932861328,0
2021-04-09,77.177001953125,77.4010009765625,76.70999908447266,77.18499755859375,0
2021-04-12,77.19599914550781,77.19599914550781,76.7979965209961,77.19000244140625,0
2021-04-13,76.90599822998047,76.97599792480469,76.66899871826172,76.87999725341797,0
2021-04-14,76.89800262451172,77.89600372314453,76.73400115966797,76.9020004272461,0
2021-04-15,77.73899841308594,78.11699676513672,77.70600128173828,77.73500061035156,0
2021-04-16,77.98400115966797,78.02999877929688,77.56999969482422,77.9800033569336,0
2021-04-19,77.4489974975586,77.8290023803711,77.41200256347656,77.46900177001953,0
